generation,individual_index,expression,fitness,nodes
0,0,((x0) * ((x0) - (x0))) / (abs(-0.9434593095131669)**(-0.42374026176090807)),-3.2958613259668508,9
0,1,abs(1/(abs(x0)**(x0)))**((-3.2321282774194264) + (abs(x0)**(x0))),-1.4865070025164255,10
0,2,((x0) / (0.44288587577240396)) + ((-0.6060770382772723) * ((x0) * (x0))),-0.17045693304407888,9
0,3,1/((-11.104799143106971) / (x0)),-3.8517828093213464,4
0,4,1/(((-36.55121631533283) - (x0)) - (x0)),-3.386923477924217,6
0,5,(((0.8034951431046213) - (-0.19030503319404835)) - ((-0.2775050117504103) + (0.36756649862207125))) * (x0),-0.6386775021098048,9
0,6,abs(abs(-0.8871366296330823)**(x0))**(((x0) / (x0)) - (x0)),-0.49719370060682405,9
0,7,(((x0) + (-5.363819960392538)) * ((x0) / (-1.6435468353824003))) - (x0),-0.1704616031084516,9
0,8,((x0) * (x0)) * ((abs(x0)**(x0)) - (x0)),-11921.97791462289,9
0,9,(abs(x0)**(0.059626634756400614)) * ((1.3969060058229112) - (-0.37191967947363647)),-0.05093312902546087,7
0,10,(1/(1.280532556802693)) + ((x0) + (-0.6099021864723433)),-0.6395738210519627,6
0,11,((x0) / (0.9774207556873878)) / ((0.8658531658475117) / (0.7648366250682084)),-0.6386775021098051,7
0,12,abs((abs(x0)**(0.049488357050748645)) + ((-0.5174885180214323) * (-0.7916532038915857)))**(1.6616653746230678),-0.04995752045522117,9
0,13,(abs(x0)**(abs(x0)**(x0))) + (1/(1/(0.12028566223019777))),-3.0070176451519484e+79,9
0,14,(abs(x0)**((x0) + (0.014382296024949934))) / (1/(0.3697051834911925)),-14.615462628561684,8
0,15,abs(((0.16375374441182408) / (-1.6298200211601477)) + (0.38656487474298346))**(1/(-2.133090843374876)),-0.06301759103812535,8
0,16,(1/((-0.8947939200145409) * (1.1012536144201033))) / ((1/(x0)) * (-1.122915927657554)),-0.6386775021131665,9
0,17,(abs((5.331690654564333) / (x0))**(x0)) / ((x0) - (-1.6888247882400071)),-0.05404020184240586,9
0,18,((x0) * (x0)) + (1/(1/(x0))),-21.123113133445546,7
0,19,((-2.733283121194609) / ((-3.6708845280045326) - (x0))) * (1/(0.30098123459016857)),-0.1633210658626796,8
