generation,individual_index,expression,fitness,nodes
0,0,1/((x0) + (1/(3.3312226344362403))),-1.672562977621164,5
0,1,((x0) - ((0.5492737791746153) + (-0.4291059891396836))) * (abs(x0)**(0.030780267479076417)),-0.7585127983478663,9
0,2,(((1.7074149486614063) - (-0.6526239421494114)) + ((x0) / (-1.496221607397363))) * (x0),-0.179733045713189,9
0,3,1/(1/((x0) - (x0))),-3.2958613259668508,5
0,4,((abs(-0.006079000038774129)**(x0)) + (-0.897167384428992)) / ((-0.3226970119301479) / (0.6546491197848551)),-0.02870931514089455,9
0,5,(((x0) / (0.976076613087844)) - ((-0.79940877044504) + (x0))) + (0.9587867963044858),-0.06265251797093063,9
0,6,(1/(1/(x0))) / (1/((0.09210812282423159) + (0.811630560241112))),-0.638677502109805,8
0,7,abs(((x0) - (1.0150632890194313)) + (-0.454316810713098))**(abs(-0.012221983823754622)**(x0)),-0.7106851873730435,9
0,8,((x0) * ((x0) / (2.7992686153615858))) / ((x0) + (-0.5634524486687106)),-1.7601627428399982,9
0,9,1/((4.5794350033688005) * (0.12144949693006693)),-0.0630175910381345,4
0,10,1/((0.8180881721274714) / ((0.7191497892843193) + (0.7517817912659375))),-0.06301759103812468,6
0,11,1/((-1.857537313994527) * ((17.371650186188994) + (x0))),-3.3986760702046466,6
0,12,(1/((-0.3726946235970893) + (x0))) / (1/((x0) / (-16.575828345417694))),-3.6762892466321793,9
0,13,(1/(1.230676921982757)) - (abs((0.6680164259421977) + (-0.6190814532445441))**(x0)),-1.1319568363877632,8
0,14,(((x0) * (-0.9771300895186119)) + ((x0) + (1.6385536443288602))) / (0.9320090716740529),-0.0626525136981879,9
0,15,abs(((x0) * (x0)) + (0.997527456413936))**((1/(x0)) + (-0.5356535850084607)),-0.6112029896110089,10
0,16,1/(((-7.886679737164901) + (x0)) - (x0)),-3.767900041119534,6
0,17,(abs(1/(0.7988863135265086))**(x0)) - (((-2.5187432584318716) + (x0)) * (0.3439600623279792)),-0.072062262980999,10
