generation,individual_index,expression,fitness,nodes
0,0,1/(abs((1.2187112493708747) - (0.07068174666267805))**((-5.207328348922461) + (x0))),-0.12678950549031875,8
0,1,(abs((x0) * (x0))**((x0) - (x0))) * (1/(-15.169313411668906)),-3.53726609899863,10
0,2,((x0) * ((0.6567770614445947) + (0.5254874708276354))) - (abs(0.6790787053833542)**(x0)),-1.3804190702194112,9
0,3,(((-2.551462808915192) / (-2.139569640576061)) * (x0)) + (1/((1.6731043861502695) - (x0))),-342.6987150369254,10
0,4,(1/((-0.45471953744771965) * (2.1622014052196508))) + ((x0) - ((x0) / (-1.4384563129175858))),-1.7581708145013057,10
0,5,1/((abs(-0.9875318740203152)**(x0)) / ((0.8245278846563293) + (0.9371342117862257))),-0.0626834222279169,8
0,6,((abs(x0)**(x0)) / ((x0) - (-14.206243623237974))) - (-1.500187967418449),-0.42219029447891254,9
0,7,(abs((x0) - (x0))**(0.6485116268374731)) + (1/(0.5561701038970943)),-0.06301759103812478,8
0,8,(1/(0.5482801337165185)) / ((0.7636885277247528) / (abs(-0.38176912662110496)**(0.2948093421250999))),-0.06301759103857842,8
0,9,abs(1/(-0.9159401453673344))**((x0) * (x0)),-0.3919651209880091,6
0,10,1/(((-8.049519297671395) - (8.140004655548584)) * (0.5564074306557031)),-3.7073895945992508,6
0,11,(1/(-15.26916964350673)) - (abs(2.2064232025697694)**(-17.613442900173737)),-3.5356624375153465,6
0,12,(((x0) / (0.12981281306486783)) / ((-0.09093260486681493) - (x0))) / (-3.961068186876594),-0.037498558374912574,9
0,13,1/(1/(1.7980110273717513)),-0.06301759103812508,3
0,14,((abs(0.8824891452135445)**(0.822692133316471)) + ((x0) + (0.1919568801909992))) / (1.6392908662811378),-0.28953884410401604,9
0,15,1/(1/((x0) / (-10.646400490150462))),-3.876903791061656,5
0,16,(((0.8460530688100748) * (x0)) / (1/(x0))) / ((x0) - (0.14987472873155694)),-0.5453095628955852,10
0,17,abs(1/((0.5259584440555437) / (-0.9291684225184057)))**(abs(-1.0188266789347777)**(x0)),-0.062725132109351,8
0,18,abs(abs(x0)**(0.3125096448121378))**((1/(1.3820238273518528)) * (x0)),-0.4616924730145701,8
0,19,1/(abs(1.0806100774686689)**((0.3267752181073784) / (x0))),-0.7322812816826316,6
0,20,1/((-0.05712926911736968) - (-0.6132991646074768)),-0.06301759103859729,4
0,21,(1/(87.44922648887719)) + (1/((x0) - (0.32947238068088797))),-143.54349426282008,7
0,22,(1/(-1.1432206371659204)) / ((-0.9678923746911002) * (1/(x0))),-0.6386775021098048,7
0,23,abs(1/(-0.4379918402304086))**(((-2.4042833505157963) * (-1.8132058124718777)) / ((x0) + (5.083308552585601))),-0.09199089278502812,10
0,24,(((0.3188848631675396) + (x0)) - ((-1.3810790510027449) - (0.09804713267026295))) - (x0),-0.06301759103812461,9
0,25,(1/(1.2175403917619643)) + (abs(x0)**((x0) * (-0.033634391275146856))),-0.06257779554302245,8
0,26,((x0) / (-1.0673699938728956)) / (1/((-0.35334440834061387) * (x0))),-1.3768291878445857,8
0,27,((4.748563842238967) / (-0.03628312795031401)) + (abs((x0) * (x0))**(x0)),-345479.2930615493,9
0,28,1/(((-0.962448004531437) + (x0)) * (1/(0.0018766538028017023))),-3.292891261032914,7
0,29,1/(1/((0.17102734228861574) + (x0))),-0.6395738210321938,5
0,30,1/(((1.6818953486395314) / (x0)) - ((-1.0056000943101688) * (-3.467334629202029))),-5.861672829043548,8
0,31,abs(((x0) - (10.472455718894196)) + ((x0) * (x0)))**(x0),-724.2288313480959,9
0,32,abs(1/(abs(0.913932142775874)**(x0)))**((x0) - (x0)),-0.699839226519337,8
0,33,abs((x0) + (x0))**(1/(x0)),-0.11661275115908307,6
0,34,((x0) - ((-0.6255324521706626) - (-1.1531713619907848))) + (1/(1.4312980703388012)),-0.6395738210322479,8
0,35,1/((x0) - (1/(-3.3312235363804588))),-1.672562977620841,5
0,36,1/(abs(1/(x0))**(x0)),-116.15846460014514,5
0,37,(1/(1.5582816771535135)) / ((1/(0.610587990517838)) + ((-0.5620136649864489) + (-0.7188394693498108))),-0.0630175910381343,9
0,38,abs(((-1.0806533465440435) / (x0)) / ((-0.512199714433333) / (1.2118797425502785)))**(x0),-0.2784015679033307,9
0,39,1/((0.3001885512737975) + (x0)),-1.6725629776228441,4
0,40,((1/(0.7253583204797738)) * (x0)) / ((abs(1.900951240922495)**(x0)) * (0.3834166767302603)),-0.056910793580022934,10
0,41,1/((abs(-0.48148885056186014)**(0.5234554653754925)) / (1.2264221656045904)),-0.06301759104080158,6
0,42,abs(((-1.9535603966843698) + (x0)) + ((-0.724609064262053) * (x0)))**(x0),-0.075892545495617,9
0,43,(1/(1/(-0.9418642254366847))) + ((abs(x0)**(0.004215661063924889)) + (x0)),-0.666781057984826,9
0,44,(((1.9838766244163804) - (x0)) - ((-0.6978756915857396) - (1.6656378825898341))) + (1/(-1.0841337022449926)),-0.6990852659514576,10
0,45,1/((0.3001894651960061) + (x0)),-1.6725629776198678,4
0,46,(((1.6691333901907535) + (x0)) * (0.0715339334349513)) * ((x0) / (1/(x0))),-1.7028531264328408,10
0,47,((abs(-0.6011583155753701)**(-0.23032500430207492)) * (abs(1.0125725865408801)**(x0))) * (1.5668982190196854),-0.06268341269216884,9
0,48,((-0.49753725699421997) - (-0.7311161092263416)) * ((5.775777626631523) + (x0)),-0.09389191241145728,7
0,49,1/((x0) - ((0.2568939588365125) * (-1.1685345562904312))),-1.6725629776198678,6
0,50,(1/(-4.394312310846399)) - ((abs(x0)**(1/(x0))) * (-1.5618930874229984)),-0.4398441577062821,9
0,51,1/((-0.5073754308097651) * ((x0) - ((4.647673018540878) * (-9.131053110968727)))),-3.4587204255567996,8
0,52,(1/(7.792971109457832)) * (abs(1/(1/(x0)))**(x0)),-2.9383658885316355,8
0,53,((x0) / (1/(x0))) + ((x0) + ((x0) + (x0))),-64.46332508658665,10
0,54,((-0.272794271370397) + (0.7151397700906891)) * ((x0) - (1/(1/(-2.260616810461381)))),-0.17463054367942357,9
0,55,((x0) / ((-23.198800327867254) + ((x0) + (-22.236960618234722)))) / (-481.375197648647),-3.2955802071877542,9
0,56,1/((0.6770101435999455) / (1.2172713997060114)),-0.06301759103834699,4
0,57,1/((abs(x0)**(x0)) * ((x0) + (0.44389531971278834))),-2.2895393585862256,8
0,58,(abs(x0)**(0.0070210279095963)) + ((x0) / (1.4856082063911702)),-0.41192890810958693,7
0,59,(1/((abs(0.5322564427457321)**(x0)) + (0.7393127973295027))) - ((x0) - (x0)),-0.8824578145680888,10
0,60,(1/(6.186503408083278)) / ((-13.578532683270893) - (x0)),-3.334272677526446,6
0,61,abs((x0) * (1/((2.9055369280015144) / (x0))))**(x0),-267.44030020026617,8
0,62,((1.161139506196062) / (abs(-0.7565712515500612)**((2.172164606773372) + (x0)))) - (x0),-0.0993693891189624,9
0,63,(((0.3810650469025431) - (0.13056256653156623)) / (abs(1.166314354203368)**(x0))) + (x0),-0.6055852404031632,9
0,64,((x0) + (1/(abs(-0.7651855585058064)**(x0)))) - (x0),-0.21775454514039885,8
0,65,1/(abs(-0.19083718722532847)**(1/(2.8232287707955646))),-0.06301759103815448,5
0,66,1/((-0.8390169170754642) + (((x0) * (x0)) - (x0))),-73.69953523488682,8
0,67,abs((((-0.0664170450047778) / (0.019474022309190354)) + (x0)) / (1.0267135938622143))**(x0),-0.4463904263040155,9
0,68,((((-0.9679806482032105) * (2.4675090909339152)) - (1/(0.9615735335894529))) - (x0)) * (-0.3400291846511291),-0.12924430317030447,10
0,69,(1/(-1.1103806226143984)) - (((-2.0265349578832) + (x0)) + (-2.2990521358196876)),-0.6990852659515239,8
0,70,abs(1/((abs(x0)**(0.6407812377240703)) * (0.1663280726494023)))**((0.8970442459766279) / (-0.05333100764721688)),-3.2958613204832496,10
0,71,((x0) * (0.024537446406029447)) + ((0.3943821438247624) + (1.363707460847355)),-0.06265251369896069,7
0,72,abs((((x0) + (0.37771948743027656)) - (-0.1010874580490569)) * (-0.07641114965246357))**(1/(-3.38393516638064)),-0.1626850934998065,10
0,73,(abs(-0.12449075956935933)**(-0.27079844318545226)) - (((0.024896009568334848) * (x0)) / (-1.0141000398824356)),-0.06265251378205253,9
0,74,(1/(((1.0304522296885303) - (x0)) + (x0))) * ((0.8530986494479699) + (0.9996658377223696)),-0.06301759103812465,10
0,75,((abs(1/(-0.7566846478596101))**(x0)) * (2.129117037214988)) - (x0),-0.09936916540968212,8
0,76,1/((x0) - (0.38033149515066106)),-75.07227682848381,4
0,77,1/(abs((-0.19044351613530175) + (x0))**(x0)),-1.589096279348161,6
0,78,1/((-1.9380537508945028) / (((x0) + (x0)) + ((-4.666087083935256) - (x0)))),-0.29264294662641,10
0,79,1/(((abs(-1.279119486749156)**(x0)) - (x0)) + (1.36516556217001)),-1.0711389079355897,8
0,80,1/((1/(1.4443920139518551)) - (0.13616270873307126)),-0.06301759103812495,5
0,81,(1/((1.327807123554532) + (abs(0.017062066545788707)**(x0)))) * (x0),-0.7294226244585241,8
0,82,((0.28291389180195897) * (((x0) - (-5.6387330205440644)) / (2.0807166235114027))) + (1/(1.2587773985036175)),-0.07042670156003937,10
0,83,1/((-0.45894157329903873) + (abs(-1.0000550505992332)**(abs(x0)**(-6.263439452701432)))),-0.04234634418126142,8
0,84,(abs(x0)**(x0)) + ((-3.5506194949003014) * (x0)),-75.14336014941506,7
0,85,1/(abs(x0)**(((x0) + (-2.555693311198008)) / (1/(x0)))),-0.6395439415898374,9
0,86,((0.11296885167097526) * (x0)) * ((x0) + (4.529496741618436)),-0.8927682387952169,7
0,87,1/((-13.378648843750705) / (abs(x0)**(1/(x0)))),-3.6168688626526544,7
0,88,abs(((-3.88628143869325) + (x0)) / (abs(1.692042591426613)**(1/(x0))))**(x0),-0.276353527057338,10
0,89,((x0) / (2.9511661003949357)) / ((-20.40749373210518) - (x0)),-3.3857127300549017,7
0,90,((x0) * (abs(x0)**((x0) + (x0)))) / (1/(x0)),-47805594.03874369,10
0,91,abs((-0.7082453207455515) - (x0))**((x0) - (x0)),-0.699839226519337,7
0,92,((abs(1/(x0))**(x0)) * (1/(-9.250447714732315))) / (5.052803316329776),-3.3404744326707436,9
0,93,abs(abs(x0)**(0.06955355719428889))**((x0) * (1/(1/(x0)))),-0.5223945926687059,9
0,94,1/(((-35.16968191125695) - (x0)) - (x0)),-3.39022958626646,6
0,95,(1/(0.4353734745048203)) - ((x0) / (2.7104639600528078)),-0.16680559671516285,6
0,96,abs(1/((abs(-0.018717701825636517)**(2.044401750744891)) / (x0)))**(0.07048290937926413),-0.05127156646557337,8
0,97,abs(abs(x0)**(x0))**(1/(1/((0.06955363351671424) * (x0)))),-0.5223945926682985,9
0,98,((x0) / (0.9392031317919997)) / ((0.9640921717534863) - (-0.21404970200239498)),-0.6386775021098048,7
0,99,abs((x0) - (1/(abs(3.086332179903475e-05)**(0.11652903527411486))))**(x0),-0.46543075491538766,8
1,0,(1/(-0.5870400979274186)) / ((-0.8763851448377146) / (abs(0.7249047493978518)**(0.24223582380813075))),-0.06301759103826662,8
1,1,(((x0) / (0.12981281306486783)) / ((-0.09093260486681493) - (x0))) / (-3.961068186876594),-0.037498558374912574,9
1,2,1.7980110482497274,-0.0630175910381246,1
1,3,abs(1/(abs(0.5211833911943776)**(x0)))**(0.4107044857314907),-0.21775454514039874,6
1,4,abs(1/((abs(x0)**(-0.030718836385504433)) * (0.04339926212307388)))**((-0.872883099624745) / (0.1531588063828222)),-inf,10
1,5,1/(abs(-1.0358878517648238)**(abs(x0)**(-0.9791528922485166))),-0.7451811316584916,6
1,6,1/(-14.18551025366811),-3.554330461160295,2
1,7,1/(abs(-0.2569861677665618)**((0.20041291297120822) + (0.23137243984800546))),-0.0630175910381388,6
1,8,abs(1/((abs(-0.5730736369107049)**(2.54984479874911)) / (x0)))**(0.211249106772356),-0.18673697868661632,8
1,9,(1/(-3.047455643561575)) * ((-7.171278066449497) + (x0)),-0.1385219383350152,6
1,10,((abs(-12.005472071163338)**(-4.447371242527719)) + ((x0) + (86.89307490254751))) / (49.23247798202982),-0.06266334451834574,9
1,11,abs(1.0917743985411241)**((x0) * (x0)),-0.3919651209880076,5
1,12,(abs(-0.04786720090389829)**(x0)) + (1/(x0)),-inf,6
1,13,1/(x0),-inf,2
1,14,abs(1/(abs(0.913932142775874)**(x0)))**((x0) - (x0)),-0.699839226519337,8
1,15,(abs(x0)**(x0)) - (abs(-2.7955274372751595)**(1.3124298133343102)),-101.30236915269163,7
1,16,1/((0.37534384415707445) - (-0.18082626825343057)),-0.06301759103812478,4
1,17,abs((-0.9444936023137503) - (0.8221259013576688))**(abs(-1.0188266880748518)**(x0)),-0.06272513210934988,7
1,18,((x0) + (x0)) - ((x0) + (x0)),-3.2958613259668508,7
1,19,(1/(-38.78234287692782)) - ((abs(x0)**(1/(x0))) * (-1.4265043636731447)),-0.35504814334962154,9
1,20,1.7980110410972678,-0.06301759103812468,1
1,21,1.7980110502065387,-0.06301759103812458,1
1,22,(abs(1.012572616398063)**(x0)) / (1/(1.7617548645280863)),-0.0626834126914081,6
1,23,(1/(0.3609038384712097)) - (0.9728100589661158),-0.06301759103812984,4
1,24,((-0.25358438864193) / (-1.4827121860437982)) + (x0),-0.6395738210321951,5
1,25,abs(1/(abs(x0)**(x0)))**(abs(-0.03552525164089998)**(x0)),-0.695207440121034,8
1,26,(1/(-8.324270656731745)) / ((-5.935838791986113) * (-2.1563251876243417)),-3.329699882112906,6
1,27,((0.08457750876093054) * (((x0) - (-5.829893417470865)) / (2.0215923941603435))) + (1/(0.6721807287886248)),-0.06283670013912065,10
1,28,(1.0074887525970544) - (-0.790522297009919),-0.0630175910381246,3
