dummy,evals,expr,fitness,len
0,6,((log_v_k_nu - log_v_k_nu) + log_v_k_nu),-0.66251993,5
0,3,(3.4201446 - log_v_k_nu),-0.69250524,3
0,1,(((1 / 0.88884884) / ((-0.69761723) * log_v_k_nu)) - (log_v_k_nu / (-0.37047145))),-3.4028235e+38,10
0,8,(log_v_k_nu - log_v_k_nu),-3.2967005,3
0,10,(1 / ((1 / (-0.99981982)) + log_v_k_nu)),-2570.1038,5
0,5,(((log_v_k_nu - (-1.7568581)) - log_v_k_nu) + (0.025488794 * log_v_k_nu)),-0.062790275,9
0,14,((1 / log_v_k_nu) + (-0.56375426)),-3.4028235e+38,4
0,9,(((-1.9223312) * 1.4690307) / ((-0.80893666) + (-0.76150227))),-0.0631793,7
0,19,((1 / (log_v_k_nu * (-1.7192811))) + ((1 / 1.0331086) + 1.3195677)),-3.4028235e+38,9
0,7,(abs((1 / log_v_k_nu)) ^ log_v_k_nu),-1.7665718,4
0,4,((1 / (1.0635294 + log_v_k_nu)) * (log_v_k_nu * log_v_k_nu)),-1.0522039,8
0,16,((log_v_k_nu * log_v_k_nu) / 2.9827623),-1.3669174,5
0,20,(68.642853 + (-66.84462)),-0.0631793,3
0,18,((1 / log_v_k_nu) * (abs(log_v_k_nu) ^ log_v_k_nu)),-3.4028235e+38,6
0,12,(1 / (-1662.1633)),-3.298865,2
0,17,(abs((log_v_k_nu - log_v_k_nu)) ^ 0.51986152),-3.2967005,5
0,23,((abs((-0.89643461)) ^ (-0.91457719)) * ((-0.77853465) * log_v_k_nu)),-10.732649,7
0,21,((1 / (-0.55459738)) / (-1.0027307)),-0.06317927,4
0,15,((1 / (-3512.9221)) / (1 / log_v_k_nu)),-3.29837,5
0,27,(abs((abs((log_v_k_nu + log_v_k_nu)) ^ 1.6918581)) ^ (abs(log_v_k_nu) ^ (-0.32285771))),-16.204296,9
0,24,(1 / (-2492.4622)),-3.2981436,2
0,11,(abs(((log_v_k_nu - (-0.03724651)) - (-10.483692))) ^ (1.0480264 - 0.81295103)),-0.06261209,9
0,26,(log_v_k_nu / (-2311.7661)),-3.2992377,3
0,32,((log_v_k_nu - 1.3933294) * log_v_k_nu),-3.3982701,5
0,35,(((log_v_k_nu * log_v_k_nu) + (1 / log_v_k_nu)) / (abs(log_v_k_nu) ^ log_v_k_nu)),-3.4028235e+38,10
0,34,(abs((((-1.2244507) * log_v_k_nu) / (1 / log_v_k_nu))) ^ (abs(log_v_k_nu) ^ log_v_k_nu)),-3.4028235e+38,10
0,31,((abs((-1.7149715)) ^ (-0.86623609)) / 0.34853011),-0.06317927,5
0,33,(abs((1 / (-0.76395303))) ^ log_v_k_nu),-0.21662088,4
0,37,((1 / 0.19833043) - (log_v_k_nu + log_v_k_nu)),-2.5194316,6
0,40,(log_v_k_nu - log_v_k_nu),-3.2967005,3
0,22,(abs((log_v_k_nu + 10.497245)) ^ 0.23521763),-0.06261224,5
0,39,(log_v_k_nu - (-0.17625457)),-0.6314542,3
0,42,(1 / (((1 / log_v_k_nu) + 0.63243914) - (1 / log_v_k_nu))),-3.4028235e+38,8
0,44,((1 / log_v_k_nu) + log_v_k_nu),-3.4028235e+38,4
0,43,((1 / (log_v_k_nu - (-0.22505155))) / ((1 / log_v_k_nu) * 0.61835849)),-0.24044958,9
0,45,((1 / log_v_k_nu) - log_v_k_nu),-3.4028235e+38,4
0,30,((1 / (-4089.5261)) / (1 / log_v_k_nu)),-3.2981353,5
0,29,(abs(((1 / (-0.094147116)) - log_v_k_nu)) ^ (0.44882619 + (-0.21446641))),-0.06261198,8
0,41,((0.70094156 + log_v_k_nu) - (1 / 0.81647909)),-1.121572,6
0,46,((1 / log_v_k_nu) + 0.060059797),-3.4028235e+38,4
0,47,((1 / log_v_k_nu) + (-0.32000878)),-3.4028235e+38,4
0,51,((log_v_k_nu / log_v_k_nu) + log_v_k_nu),-3.4028235e+38,5
0,48,(((1 / log_v_k_nu) - (-1.1646287)) - (0.096393757 / 0.3518793)),-3.4028235e+38,8
0,53,((abs(1.5133995) ^ (-1.9559761)) / log_v_k_nu),-3.4028235e+38,5
0,25,(abs(((1 / 1.6018531) + log_v_k_nu)) ^ (2.6090124 - log_v_k_nu)),-0.20561011,8
0,56,(1 / ((1 / (-0.60788417)) / log_v_k_nu)),-8.05452,5
0,54,(1 / ((1 / 0.18327431) - log_v_k_nu)),-2.395242,5
0,38,((((-0.6440559) - log_v_k_nu) + (1 / 0.24583688)) + (log_v_k_nu / (-413.99405))),-0.6954753,10
0,58,(((log_v_k_nu - log_v_k_nu) + log_v_k_nu) - (log_v_k_nu - 1.7981997)),-0.06317927,9
0,60,((1 / log_v_k_nu) / 0.29254752),-3.4028235e+38,4
0,61,(((log_v_k_nu * 1.5126721) + (1 / log_v_k_nu)) - (abs(0.38635021) ^ log_v_k_nu)),-3.4028235e+38,10
0,62,(1 / ((abs(log_v_k_nu) ^ 0.49653357) - (0.58638257 / log_v_k_nu))),-111.697586,8
0,52,(((0.73048604 * 2.6888862) + (log_v_k_nu - log_v_k_nu)) + (1 / (-6.0242968))),-0.06317929,10
0,64,(log_v_k_nu - log_v_k_nu),-3.2967005,3
0,57,((1 / (-590.83466)) - (log_v_k_nu + log_v_k_nu)),-27.95916,6
0,50,(((log_v_k_nu * log_v_k_nu) + (1 / (-459.03589))) * ((-0.49684218) / (-1.4817585))),-1.3679628,10
0,65,((log_v_k_nu * log_v_k_nu) - 1.0580426),-7.0442853,5
0,67,(((-0.25155285) / (-0.21092117)) - (-0.60556078)),-0.063179314,5
0,69,((1 / log_v_k_nu) * 1.6520019),-3.4028235e+38,4
0,68,(1 / (((1 / 0.16910198) + log_v_k_nu) - (1 / log_v_k_nu))),-2.920929,8
0,70,(abs((abs(log_v_k_nu) ^ 0.65778828)) ^ 0.16425379),-0.6362884,5
0,63,(abs((0.15910982 - 0.55463219)) ^ (-0.63253778)),-0.0631793,5
0,66,(((abs((-0.089329243)) ^ (-0.044150677)) * 1.5791459) - (log_v_k_nu * (-0.025489092))),-0.06279028,9
