dummy,evals,expr,fitness,len
0,7,(1 / ((1 / log_v_k_nu) + (1 / log_v_k_nu))),-1.1722338,6
0,2,(((1 / log_v_k_nu) + log_v_k_nu) * (abs(log_v_k_nu) ^ (-0.078853853))),-3.4028235e+38,8
0,3,((log_v_k_nu / (-10.840878)) + log_v_k_nu),-0.63508457,5
0,10,((abs((1 / log_v_k_nu)) ^ log_v_k_nu) + (log_v_k_nu * log_v_k_nu)),-9.087517,8
0,5,(((-1.8745627) / log_v_k_nu) * log_v_k_nu),-3.4028235e+38,5
0,1,(((abs(0.22527394) ^ (-0.3393454)) - (1 / log_v_k_nu)) - (1 / (1 / (-1.8202038)))),-3.4028235e+38,10
0,13,((1 / 1.2814012) + 1.0178038),-0.06317927,4
0,8,((abs(2.0336454) ^ 1.732367) - log_v_k_nu),-0.6925051,5
0,12,((abs((1 / (-0.98220426))) ^ (1 / log_v_k_nu)) * (log_v_k_nu + 1.8256568)),-3.4028235e+38,9
0,16,(1 / (((1 / log_v_k_nu) + (-0.57661319)) + (log_v_k_nu / log_v_k_nu))),-3.4028235e+38,9
0,18,((-0.10995201) + log_v_k_nu),-0.7133684,3
0,20,(((1 / log_v_k_nu) - log_v_k_nu) + (1 / log_v_k_nu)),-3.4028235e+38,7
0,6,((1 / (log_v_k_nu + log_v_k_nu)) * ((log_v_k_nu / log_v_k_nu) + (-0.56927878))),-3.4028235e+38,10
0,9,((1 / 1.394399) * log_v_k_nu),-0.75250006,4
0,23,((1 / log_v_k_nu) / log_v_k_nu),-3.4028235e+38,4
0,15,(abs((abs(2.0495172) ^ 1.7657299)) ^ (0.069739841 / log_v_k_nu)),-3.4028235e+38,7
0,21,(log_v_k_nu + 0.46371719),-0.71408904,3
0,11,(1 / (-1618.5042)),-3.2989235,2
0,14,(1 / ((log_v_k_nu + 0.36889365) - (1 / 0.7202521))),-73.12157,7
0,26,(abs((1 / (1 / log_v_k_nu))) ^ ((1 / (-0.74064171)) / 0.033126343)),-3.4028235e+38,8
0,28,(((1 / log_v_k_nu) + log_v_k_nu) - ((-0.096227571) / 1.1367229)),-3.4028235e+38,8
0,31,(((log_v_k_nu - log_v_k_nu) / log_v_k_nu) - (log_v_k_nu / log_v_k_nu)),-3.4028235e+38,9
0,30,(1 / ((1 / (1 / log_v_k_nu)) - (2.2005055 * log_v_k_nu))),-3.4028235e+38,8
0,19,(1 / (-2242.0386)),-3.298305,2
0,34,((abs(log_v_k_nu) ^ log_v_k_nu) + log_v_k_nu),-128.2408,5
0,35,((1 / log_v_k_nu) + log_v_k_nu),-3.4028235e+38,4
0,37,((-0.92453074) / log_v_k_nu),-3.4028235e+38,3
0,27,(((1 / log_v_k_nu) / (abs((-1.3076557)) ^ (-1.3160681))) * ((-0.5885784) - 0.18620487)),-3.4028235e+38,10
0,33,(1 / (1 / ((6.7232599 / 61.582188) / (1 / 16.470734)))),-0.063179314,8
0,25,((1 / (-929.56372)) + log_v_k_nu),-0.6629003,4
0,39,(1 / log_v_k_nu),-3.4028235e+38,2
0,40,((log_v_k_nu + log_v_k_nu) * (0.89692616 / log_v_k_nu)),-3.4028235e+38,7
0,41,(abs((0.40957999 / log_v_k_nu)) ^ (1 / log_v_k_nu)),-3.4028235e+38,6
0,17,(abs(((1.1427361 + log_v_k_nu) - log_v_k_nu)) ^ (1 / 0.22741695)),-0.06317934,8
0,43,(((log_v_k_nu - (-0.77954364)) + (1 / (-1.1668311))) - (log_v_k_nu - 1.6405296)),-0.11847401,10
0,24,((abs(log_v_k_nu) ^ log_v_k_nu) + (1.1327932 - 0.127014)),-111.56777,7
0,45,(log_v_k_nu - (-0.19722934)),-0.6318941,3
0,42,(((1.1028547 + 0.061121605) - 0.98043591) + ((-0.0072858334) + log_v_k_nu)),-0.6314542,9
0,46,((1 / (1 / 1.666443)) / (log_v_k_nu * log_v_k_nu)),-3.4028235e+38,7
0,50,(0.17625457 + log_v_k_nu),-0.6314542,3
0,47,(1 / 0.5561105),-0.06317929,2
0,48,(((abs(log_v_k_nu) ^ (-0.35836616)) * log_v_k_nu) * (log_v_k_nu - 0.33732945)),-3.4028235e+38,9
0,49,((2.8662217 - log_v_k_nu) * (log_v_k_nu * log_v_k_nu)),-2.5956075,7
0,51,(((0.27196291 + 0.39742154) * 1.3207648) * ((-0.12192984) / log_v_k_nu)),-3.4028235e+38,9
