dummy,evals,expr,fitness,len
0,1,(1 / ((1 / (1 / log_v_k_nu)) * ((-0.041800041) - log_v_k_nu))),-3.4028235e+38,8
0,9,((1.7981994 - log_v_k_nu) + log_v_k_nu),-0.06317927,5
0,8,((1 / 0.58849537) / ((-1.3052794) / log_v_k_nu)),-16.403433,6
0,7,(1 / (1 / (((0.39695907 + 1.5245205) / log_v_k_nu) / (1 / log_v_k_nu)))),-3.4028235e+38,10
0,12,(((log_v_k_nu + log_v_k_nu) + (1 / log_v_k_nu)) + (abs(log_v_k_nu) ^ log_v_k_nu)),-3.4028235e+38,10
0,4,((abs((1 / log_v_k_nu)) ^ 1.4995024) - (log_v_k_nu / (-0.38107631))),-3.4028235e+38,8
0,13,(((-1.3527331) - log_v_k_nu) / (log_v_k_nu * (-0.99595672))),-3.4028235e+38,7
0,2,(((1 / (-0.43190226)) + log_v_k_nu) - (1 / (-0.40133724))),-0.6314542,7
0,14,(abs((log_v_k_nu * (-1.1305697))) ^ (1 / log_v_k_nu)),-0.48038754,6
0,16,(((1 / log_v_k_nu) / log_v_k_nu) - (abs(log_v_k_nu) ^ (-0.37448674))),-3.4028235e+38,8
0,17,(1 / 0.55611181),-0.06317927,2
0,15,(abs((0.24248612 - (-1.7474395))) ^ (1 / log_v_k_nu)),-3.4028235e+38,6
0,19,((0.67233223 / (-1.1372186)) / (1 / (-3.0415704))),-0.06317927,6
0,23,((1 / log_v_k_nu) / log_v_k_nu),-3.4028235e+38,4
0,21,(1 / (abs((1 / (1 / log_v_k_nu))) ^ ((-0.069132216) * log_v_k_nu))),-0.5987689,8
0,20,(((1.744045 - 0.53313118) + 3.8311753) - (log_v_k_nu + log_v_k_nu)),-2.5194316,9
0,6,((1 / 1.0274699) * (1 / 0.54124391)),-0.06317927,5
0,5,(abs((1 / (-0.76396173))) ^ log_v_k_nu),-0.21662089,4
0,18,(abs(((log_v_k_nu / (-0.096612178)) - log_v_k_nu)) ^ (1.1167946 + log_v_k_nu)),-3604978600000,9
0,29,((log_v_k_nu - log_v_k_nu) - log_v_k_nu),-12.389892,5
0,25,(1 / ((1 / (1.3645494 + log_v_k_nu)) * ((1 / log_v_k_nu) - (-0.18634546)))),-9.805245,10
0,32,(1 / (1 / log_v_k_nu)),-0.66252,3
0,33,(((0.67220157 + log_v_k_nu) - log_v_k_nu) - (log_v_k_nu / log_v_k_nu)),-3.4028235e+38,9
0,22,((abs((1 / (-0.96773267))) ^ log_v_k_nu) + (abs(log_v_k_nu) ^ (-0.19775788))),-3.4028235e+38,8
0,30,(((log_v_k_nu * log_v_k_nu) * (1 / log_v_k_nu)) / (1 / 0.038071867)),-3.4028235e+38,9
0,27,((log_v_k_nu / 1.9453547) - ((-0.39378518) * log_v_k_nu)),-0.6350846,7
0,26,(((2.0994768 * log_v_k_nu) - (1 / log_v_k_nu)) - (abs((-0.86947882)) ^ (-1.137349))),-3.4028235e+38,10
0,37,(log_v_k_nu - log_v_k_nu),-3.2967005,3
0,28,(2.8829455 / 1.6032406),-0.063179314,3
0,3,(1 / (-2801.3057)),-3.2979848,2
0,38,(abs((abs((1 / log_v_k_nu)) ^ log_v_k_nu)) ^ (log_v_k_nu / log_v_k_nu)),-1.7665718,8
0,35,(((log_v_k_nu / 0.54164284) * (1 / log_v_k_nu)) - (1 / log_v_k_nu)),-3.4028235e+38,9
0,36,(log_v_k_nu - (-0.25463688)),-0.63759804,3
0,42,(1 / log_v_k_nu),-3.4028235e+38,2
0,40,(1 / ((abs(log_v_k_nu) ^ (-0.0069183432)) - log_v_k_nu)),-3241.4907,6
0,44,(abs((log_v_k_nu + log_v_k_nu)) ^ (-1.0169871)),-3.4028235e+38,5
0,47,(((1 / log_v_k_nu) * log_v_k_nu) / (1 / 2.4886794)),-3.4028235e+38,7
0,48,(1 / (1 / log_v_k_nu)),-0.66252,3
0,41,(((-68.862869) - log_v_k_nu) * (1 / (-39.198433))),-0.062790275,6
0,50,(1 / log_v_k_nu),-3.4028235e+38,2
0,31,((log_v_k_nu / (-1.6029624)) - (log_v_k_nu + log_v_k_nu)),-40.915836,7
0,49,(log_v_k_nu + 0.17625457),-0.6314542,3
0,51,((1 / (log_v_k_nu / 0.21837968)) - (1 / (log_v_k_nu + 0.13046151))),-3.4028235e+38,9
0,24,((1 / (abs(0.83406085) ^ log_v_k_nu)) + (abs((1 / log_v_k_nu)) ^ log_v_k_nu)),-0.1710008,9
0,46,((abs((0.32753238 * (-0.38646734))) ^ (1 / 0.98545736)) - (log_v_k_nu - 3.2973661)),-0.69250524,10
0,55,(1 / 0.55611181),-0.06317927,2
0,57,(1 / (abs(log_v_k_nu) ^ log_v_k_nu)),-1.7665718,4
0,10,((log_v_k_nu - (-1.6325849)) - (1 / 0.68665636)),-0.63145417,6
0,56,((((-2.3970215) + 5.526638) * log_v_k_nu) - (log_v_k_nu * log_v_k_nu)),-0.34658813,9
0,58,((((-1.6714714) - (-0.039862894)) - (1 / log_v_k_nu)) / (log_v_k_nu / log_v_k_nu)),-3.4028235e+38,10
0,54,(abs((-1.3089756)) ^ log_v_k_nu),-0.2166209,3
0,62,(1 / log_v_k_nu),-3.4028235e+38,2
0,59,(((1 / log_v_k_nu) / 0.095656931) - (log_v_k_nu * (-0.07335823))),-3.4028235e+38,8
0,63,(abs(((abs((-0.37083179)) ^ log_v_k_nu) * 2.2510681)) ^ (0.0032440519 / log_v_k_nu)),-3.4028235e+38,9
0,60,((3.0360036 - 0.30604935) / ((-11.232512) - (-12.750672))),-0.06317927,7
0,66,((1 / (-1.2353095)) / log_v_k_nu),-3.4028235e+38,4
0,67,(0.44547528 * 4.0365863),-0.06317927,3
0,65,(abs(((1 / log_v_k_nu) + (1 / 0.18567443))) ^ (abs(0.76397628) ^ log_v_k_nu)),-3.4028235e+38,9
0,43,(abs(((-3.0651636) - (-3.0692687))) ^ (1 / (-126.77413))),-0.63154006,6
0,68,(1 / 0.55611181),-0.06317927,2
