dummy,evals,expr,fitness,len
0,3,((1 / log_v_k_nu) / 1.0163066),-3.4028235e+38,4
0,6,(log_v_k_nu + 0.17625457),-0.6314542,3
0,1,(abs(((-0.53333145) - (-2.4970529))) ^ (1 / log_v_k_nu)),-3.4028235e+38,6
0,7,(abs((1.5027646 * log_v_k_nu)) ^ (-0.82742602)),-3.4028235e+38,5
0,10,(abs(((1 / 0.64186317) / (log_v_k_nu * (-0.39115787)))) ^ (1 / log_v_k_nu)),-3.4028235e+38,9
0,2,((1 / log_v_k_nu) - 2.5225496),-3.4028235e+38,4
0,12,(3.4201443 - log_v_k_nu),-0.69250524,3
0,8,(((0.58754599 / log_v_k_nu) / (-0.8511138)) / ((-0.38911372) - log_v_k_nu)),-3.4028235e+38,9
0,15,(log_v_k_nu - (-0.37443593)),-0.67073,3
0,16,((1 / log_v_k_nu) * (-0.60215312)),-3.4028235e+38,4
0,19,((1 / log_v_k_nu) - (log_v_k_nu / log_v_k_nu)),-3.4028235e+38,6
0,22,((1.2016321 * log_v_k_nu) + (1 / log_v_k_nu)),-3.4028235e+38,6
0,20,(1 / 0.55611181),-0.06317927,2
0,18,(((-0.60037267) + log_v_k_nu) - (log_v_k_nu - log_v_k_nu)),-1.234604,7
0,13,(abs((abs((1 / (-0.81508183))) ^ (1 / 0.59997016))) ^ (1 / log_v_k_nu)),-3.4028235e+38,8
0,21,(abs((1 / ((1 / (-0.05108849)) - (-2.3124692)))) ^ (1 / (log_v_k_nu / log_v_k_nu))),-3.4028235e+38,10
0,27,(((abs(log_v_k_nu) ^ log_v_k_nu) * log_v_k_nu) * (1 / log_v_k_nu)),-3.4028235e+38,8
0,11,(1 / (((1 / log_v_k_nu) + (-0.18108271)) * (log_v_k_nu * log_v_k_nu))),-3.4028235e+38,9
0,28,(abs((log_v_k_nu / log_v_k_nu)) ^ (log_v_k_nu / log_v_k_nu)),-3.4028235e+38,7
0,14,((1 / 41.818607) * 75.191208),-0.06317932,4
0,4,((1 / log_v_k_nu) * (-2.4484267)),-3.4028235e+38,4
0,26,((((-0.014388497) - log_v_k_nu) - (1 / log_v_k_nu)) - (abs(log_v_k_nu) ^ (-2.3069253))),-3.4028235e+38,10
0,32,((1 / log_v_k_nu) / log_v_k_nu),-3.4028235e+38,4
0,30,(abs((log_v_k_nu - log_v_k_nu)) ^ (1 / 0.7775774)),-3.2967005,6
0,25,(((1 / (-1.6015928)) * (-0.4244217)) + ((-1.1963263) - (-2.729526))),-0.06317927,8
0,24,((1 / ((-0.29914716) + log_v_k_nu)) + ((log_v_k_nu * 0.9984386) + (-1.0176103))),-94.11,10
0,35,(log_v_k_nu - (-0.33659467)),-0.6571631,3
0,33,(abs(((-0.54224074) * log_v_k_nu)) ^ (1 / log_v_k_nu)),-1.1792641,6
0,17,(1 / ((1 / (abs(297.42981) ^ log_v_k_nu)) - (1 / (-1.8597636)))),-0.0230725,8
0,31,(((1 / (-0.17414391)) / (-1.7768371)) * (1 / 1.7972406)),-0.06317927,7
0,40,((1 / log_v_k_nu) - 0.79946148),-3.4028235e+38,4
0,9,((abs(0.94476026) ^ (-0.96051311)) * 1.7026838),-0.0631793,5
0,39,(abs((1 / (1 / log_v_k_nu))) ^ ((1 / (-0.53935254)) / 1.9320158)),-3.4028235e+38,8
0,43,(1 / log_v_k_nu),-3.4028235e+38,2
0,23,(1 / (-1477.0811)),-3.2991354,2
