dummy,evals,expr,fitness,len
0,2,(1 / log_v_k_nu),-3.4028235e+38,2
0,4,((log_v_k_nu * (-1.7971811)) * (1 / log_v_k_nu)),-3.4028235e+38,6
0,5,((1 / log_v_k_nu) / (-1.0683092)),-3.4028235e+38,4
0,8,(1 / log_v_k_nu),-3.4028235e+38,2
0,1,(((log_v_k_nu / log_v_k_nu) / log_v_k_nu) / (abs((-0.62239093)) ^ (-0.30968589))),-3.4028235e+38,9
0,9,(1 / 0.55611128),-0.063179314,2
0,15,((1 / log_v_k_nu) - log_v_k_nu),-3.4028235e+38,4
0,11,((1 / (1 / (1 / (-1.6379961)))) * (1 / (0.69819385 * log_v_k_nu))),-3.4028235e+38,9
0,16,(((1 / log_v_k_nu) - 2.5606329) / (1 / log_v_k_nu)),-3.4028235e+38,7
0,14,((1 / (abs((-0.48468521)) ^ log_v_k_nu)) / ((0.27283764 * 1.2426767) * log_v_k_nu)),-3.4028235e+38,10
0,18,(log_v_k_nu - (-0.17625457)),-0.6314542,3
0,13,((abs((log_v_k_nu * 0.96567011)) ^ (1 / (-0.51151133))) + ((-0.39513889) + log_v_k_nu)),-3.4028235e+38,10
0,10,(((abs(0.70734763) ^ (-1.4061631)) + (1 / log_v_k_nu)) * (abs(log_v_k_nu) ^ log_v_k_nu)),-3.4028235e+38,10
0,20,((log_v_k_nu + (-0.068211474)) * ((-1.1325911) * log_v_k_nu)),-36.66977,7
0,23,(((log_v_k_nu * log_v_k_nu) / log_v_k_nu) - (log_v_k_nu + 0.45647937)),-3.4028235e+38,9
0,22,(((-0.3947399) / log_v_k_nu) - (0.36668074 + 0.21051963)),-3.4028235e+38,7
0,24,((1 / (log_v_k_nu / (-0.49782714))) * ((1 / log_v_k_nu) - 1.7448146)),-3.4028235e+38,9
0,12,(abs((log_v_k_nu - log_v_k_nu)) ^ (1 / 1.2734178)),-3.2967005,6
0,29,(abs((abs(log_v_k_nu) ^ log_v_k_nu)) ^ (log_v_k_nu / log_v_k_nu)),-103.16772,7
0,26,((1 / (1 / 1.8156607)) / ((1 / log_v_k_nu) + (1 / log_v_k_nu))),-0.63508445,9
0,21,((((-0.2775836) + (-0.68751752)) - (-6.0071907)) - (log_v_k_nu + log_v_k_nu)),-2.5194316,9
0,17,((114.62165 - log_v_k_nu) + (-111.20146)),-0.6925054,5
0,3,(abs((abs(log_v_k_nu) ^ 0.14699443)) ^ (log_v_k_nu - (-1.3144294))),-0.45538667,7
0,28,((abs((abs((-0.43156344)) ^ (-0.033906125))) ^ (-0.41775095)) / (log_v_k_nu - log_v_k_nu)),-3.4028235e+38,9
0,31,(abs(((-1.2199914) * log_v_k_nu)) ^ (0.30314121 - (-0.34767377))),-0.36883926,7
0,35,(abs((1 / log_v_k_nu)) ^ log_v_k_nu),-1.7665718,4
0,32,((abs(log_v_k_nu) ^ (-0.85451543)) + (1 / log_v_k_nu)),-3.4028235e+38,6
0,37,(1 / log_v_k_nu),-3.4028235e+38,2
0,36,((1 / (2.9818692 - log_v_k_nu)) - ((1 / log_v_k_nu) / 1.5337225)),-3.4028235e+38,9
0,39,(0.9078306 * log_v_k_nu),-0.63508445,3
0,27,((1 / (-1.1740535)) - log_v_k_nu),-18.941586,4
0,42,(1 / (abs((log_v_k_nu / log_v_k_nu)) ^ (log_v_k_nu - log_v_k_nu))),-0.70030165,8
0,44,(1 / log_v_k_nu),-3.4028235e+38,2
0,19,(((1 / (-871.40735)) * 35.124187) * (8.3111296 + (-52.923241))),-0.06317929,8
0,7,(1 / ((1 / (-0.48005563)) * log_v_k_nu)),-3.4028235e+38,5
0,47,(1 / (1 / (1 / log_v_k_nu))),-3.4028235e+38,4
0,34,(((1.1535919 - log_v_k_nu) / (1 / (-1.0254887))) - ((-2.9398537) + log_v_k_nu)),-0.062790275,10
0,49,(log_v_k_nu - log_v_k_nu),-3.2967005,3
0,41,(((0.51609093 - log_v_k_nu) / (-0.41346121)) / (log_v_k_nu - log_v_k_nu)),-3.4028235e+38,9
0,51,(abs(log_v_k_nu) ^ log_v_k_nu),-103.16772,3
0,50,((1 / (1 / log_v_k_nu)) + (0.12732999 / log_v_k_nu)),-3.4028235e+38,7
0,45,((1 / log_v_k_nu) * 0.58764154),-3.4028235e+38,4
0,46,(((log_v_k_nu / log_v_k_nu) * (1 / 2.1170053)) - (abs(0.18607967) ^ 1.1267226)),-3.4028235e+38,10
0,52,(((0.29677218 * log_v_k_nu) / 1.3065654) * (log_v_k_nu / (-1.7686911))),-5.0582776,9
0,25,((1 / ((-0.23088591) * 0.98731738)) + ((1 / 0.18104637) + 0.66153169)),-0.06317929,9
0,55,(((log_v_k_nu - (-0.90783012)) * log_v_k_nu) - (log_v_k_nu * log_v_k_nu)),-0.6350846,9
0,33,((abs((1 / log_v_k_nu)) ^ log_v_k_nu) * (abs((-2.5557308)) ^ log_v_k_nu)),-0.27395236,8
0,57,(abs(((log_v_k_nu / log_v_k_nu) * (1 / (-0.48063746)))) ^ (0.43210411 * (-1.5221323))),-3.4028235e+38,10
0,54,((abs(1.5459623) ^ log_v_k_nu) - (log_v_k_nu - 1.2754514)),-0.12437469,7
0,30,(1 / (0.61561632 + log_v_k_nu)),-1.8059947,4
0,59,((log_v_k_nu + log_v_k_nu) * (0.67712158 * 0.67035985)),-0.6350846,7
0,48,(abs((abs((1 / (-0.21400936))) ^ (1 / log_v_k_nu))) ^ (1 / (-1.9700766))),-1.6128181,8
0,63,((log_v_k_nu / log_v_k_nu) * (1 / log_v_k_nu)),-3.4028235e+38,6
0,53,(abs((1 / (-1.3185008))) ^ (-2.1222272)),-0.06317927,4
0,40,((abs(0.30769086) ^ 0.9181245) + (1 / 0.68524337)),-0.06317927,6
0,66,(1 / (abs((log_v_k_nu + log_v_k_nu)) ^ (1 / 0.47939816))),-3.4028235e+38,7
0,67,((1 / (abs(2.7858794) ^ (-0.61091387))) - (1 / log_v_k_nu)),-3.4028235e+38,7
0,69,((0.022389263 / 0.20859669) - (1 / log_v_k_nu)),-3.4028235e+38,6
0,68,(1 / ((log_v_k_nu * 1.4930239) * (abs((-0.98133695)) ^ log_v_k_nu))),-3.4028235e+38,8
0,70,((log_v_k_nu / log_v_k_nu) / (1 / log_v_k_nu)),-3.4028235e+38,6
0,38,(abs((((-1.0567676) + 0.76353455) + (1 / log_v_k_nu))) ^ (1.033776 - log_v_k_nu)),-3.4028235e+38,10
0,73,((1 / (0.085909881 * log_v_k_nu)) * ((1 / 0.032200243) * (-0.83302605))),-3.4028235e+38,9
0,71,(abs((1 / (1 / 0.083760872))) ^ (0.46257636 / log_v_k_nu)),-1.9141754,7
0,74,(1 / 0.5561114),-0.06317933,2
0,61,((1 / (-14.020775)) / 192.55179),-3.2980332,4
0,77,(1 / log_v_k_nu),-3.4028235e+38,2
0,75,(abs((1 / (1 / log_v_k_nu))) ^ (((-0.1501321) * (-0.31076774)) / (1 / 0.21877986))),-0.69476014,10
0,78,((1 / log_v_k_nu) - (-0.94100392)),-3.4028235e+38,4
0,62,((log_v_k_nu * 0.90823126) + (1 / (-1115.8352))),-0.6356685,6
0,65,(((0.95894986 - (-0.77031684)) - 1.5056586) * (log_v_k_nu * log_v_k_nu)),-1.580947,9
0,82,(1 / (1 / log_v_k_nu)),-0.66252,3
0,81,(1 / 0.6042797),-0.08372475,2
0,84,((abs(log_v_k_nu) ^ log_v_k_nu) - (log_v_k_nu * log_v_k_nu)),-56.39788,7
0,85,((1 / log_v_k_nu) * log_v_k_nu),-3.4028235e+38,4
0,6,(((1 / 104.60204) - log_v_k_nu) + (abs(log_v_k_nu) ^ log_v_k_nu)),-84.59296,8
0,64,((abs((-1.1901721)) ^ (-0.1697598)) + (1 / 1.2086438)),-0.0631793,6
0,80,(abs((abs(0.19689132) ^ log_v_k_nu)) ^ ((-1.7744453) / log_v_k_nu)),-257.0147,7
0,89,(((log_v_k_nu / log_v_k_nu) + 1.0480314) * (log_v_k_nu * (-1.1964614))),-3.4028235e+38,9
