dummy,evals,expr,fitness,len
0,1,((1 / log_v_k_nu) + (1 / log_v_k_nu)),-3.4028235e+38,5
0,4,((1 / 0.29238528) - log_v_k_nu),-0.6925051,4
0,3,(((1 / log_v_k_nu) / 1.2921267) + (log_v_k_nu - log_v_k_nu)),-3.4028235e+38,8
0,13,(log_v_k_nu * 0.90783006),-0.6350845,3
0,9,(1 / (1 / log_v_k_nu)),-0.66252,3
0,5,((abs(0.74590266) ^ (-0.00047909564)) * 1.7979469),-0.06317927,5
0,6,(1 / log_v_k_nu),-3.4028235e+38,2
0,16,((1.417781 - 0.70693928) / (log_v_k_nu + log_v_k_nu)),-3.4028235e+38,7
0,17,(((1.1106179 * log_v_k_nu) / (1 / log_v_k_nu)) / (log_v_k_nu / (-2.2652736))),-3.4028235e+38,10
0,19,(1 / 0.55611181),-0.06317927,2
0,21,(abs((log_v_k_nu * log_v_k_nu)) ^ (1 / log_v_k_nu)),-0.5979126,6
0,2,(abs((-0.30119246)) ^ (-0.48898631)),-0.063179314,3
0,20,((abs(log_v_k_nu) ^ log_v_k_nu) / (log_v_k_nu / 0.25516465)),-3.4028235e+38,7
0,11,(49.978203 - 48.179985),-0.0631793,3
0,22,(abs((log_v_k_nu / (-0.44537264))) ^ (1 / log_v_k_nu)),-0.13252242,6
0,25,(1 / log_v_k_nu),-3.4028235e+38,2
0,24,((abs(log_v_k_nu) ^ log_v_k_nu) / (1 / log_v_k_nu)),-1123.0951,6
0,26,((0.29335085 / log_v_k_nu) - (1 / log_v_k_nu)),-3.4028235e+38,6
0,23,(1 / 0.55611181),-0.06317927,2
0,15,(1 / (-1429.8986)),-3.2992156,2
0,7,(1 / (1 / 1.7981999)),-0.06317933,3
0,30,(((log_v_k_nu / (-0.34890461)) - (1 / (-1.2183702))) + (log_v_k_nu / log_v_k_nu)),-3.4028235e+38,10
0,31,(log_v_k_nu + 0.016860217),-0.6568608,3
0,8,((1 / (-3661.1079)) / (1 / log_v_k_nu)),-3.2983017,5
0,10,(1 / (-1471.6733)),-3.2991436,2
0,33,(1 / 0.55611169),-0.06317933,2
0,27,((log_v_k_nu - 0.8116107) + (1 / 1.0122838)),-0.6314542,6
0,35,(1.2493887 * 1.4392645),-0.06317933,3
0,29,(abs((1 / (-2.3048725))) ^ (-0.70271772)),-0.063179344,4
0,28,((1 / (1 / 0.76241809)) + (abs((-1.0218272)) ^ log_v_k_nu)),-0.0628444,7
0,37,(1 / (((-2.3323314) - log_v_k_nu) / (1 / 1.2308745))),-4.1090617,7
0,41,(abs((log_v_k_nu + log_v_k_nu)) ^ log_v_k_nu),-9828.49,5
0,34,(abs(((abs((-2.4643734)) ^ (-1.7566706)) / (1 / log_v_k_nu))) ^ ((-2.0090206) + 0.214376)),-3.4028235e+38,10
0,38,(1 / 0.55611181),-0.06317927,2
0,40,(1 / (1 / 1.9012542)),-0.07379958,3
0,46,(1 / (1 / log_v_k_nu)),-0.66252,3
0,47,((1 / (1 / log_v_k_nu)) * ((-0.30952251) + log_v_k_nu)),-6.636125,7
0,43,(abs(((log_v_k_nu / log_v_k_nu) / (1 / 1.3365893))) ^ ((-0.70287079) - 1.4313766)),-3.4028235e+38,10
0,44,(abs((1 / (-0.76405191))) ^ log_v_k_nu),-0.216621,4
0,48,((1 / ((-0.80575567) * log_v_k_nu)) / ((1 / (-0.84082156)) / 0.84490138)),-3.4028235e+38,9
0,39,((1 / 0.29230481) - (0.61249518 / 0.37743682)),-0.06317934,6
0,32,(((1 / log_v_k_nu) - 0.0081283962) + ((-0.086475275) / (-0.37287608))),-3.4028235e+38,8
0,49,(((-2.3348193) + (-0.039642222)) / (1 / (-0.75730872))),-0.063179314,6
0,12,(abs((abs((abs(0.90526074) ^ 0.89743638)) ^ (1 / (-0.80581886)))) ^ (1.9539666 / log_v_k_nu)),-3.4028235e+38,10
0,51,(((log_v_k_nu * log_v_k_nu) - (-3.7745345)) - (log_v_k_nu * 3.2096286)),-0.73628855,9
0,54,(((log_v_k_nu + 0.96872866) + log_v_k_nu) * (log_v_k_nu / log_v_k_nu)),-3.4028235e+38,9
0,57,((1 / log_v_k_nu) / (-0.18517518)),-3.4028235e+38,4
0,55,((log_v_k_nu * 0.025488734) - (-1.7568586)),-0.06279029,5
0,53,((log_v_k_nu * log_v_k_nu) * (1 / 2.9823542)),-1.3669171,6
0,60,(1 / log_v_k_nu),-3.4028235e+38,2
0,56,((1 / 5.6660662) + log_v_k_nu),-0.6314544,4
0,50,(1 / (abs((abs(1.8970641) ^ 0.64713442)) ^ (log_v_k_nu / (-1.6887361)))),-0.22307405,8
0,58,(1 / (1 / (1 / 0.55611122))),-0.06317931,4
0,64,((1 / (log_v_k_nu * log_v_k_nu)) - ((1 / 0.74620378) - log_v_k_nu)),-3.4028235e+38,9
0,36,(((1 / (-0.5170899)) + log_v_k_nu) / ((-1.9309121) + log_v_k_nu)),-0.6952425,8
0,65,(((1 / log_v_k_nu) + 1.0289211) + ((-0.47082785) + (-1.3057775))),-3.4028235e+38,8
0,62,(1 / ((log_v_k_nu + log_v_k_nu) + (-0.75116044))),-30.18714,6
0,67,(((1 / log_v_k_nu) + log_v_k_nu) + (abs(0.08267647) ^ log_v_k_nu)),-3.4028235e+38,8
0,63,((1 / (log_v_k_nu - 1.2366894)) / ((1 / (-0.005355896)) / (-1.1495523))),-3.2763715,9
0,18,(abs((96.75502 - (-98.012306))) ^ (1 / 8.9842033)),-0.06317933,6
0,71,(log_v_k_nu / 1.0935419),-0.63522625,3
0,72,(1 / (1.0385834 * log_v_k_nu)),-3.4028235e+38,4
0,70,(1 / 0.5561108),-0.06317928,2
0,52,(1 / (abs((1 / (-0.54936725))) ^ (1 / (-1.0207951)))),-0.06317927,6
0,76,(((1 / log_v_k_nu) * 0.024294034) + (log_v_k_nu * 0.52467173)),-3.4028235e+38,8
0,66,((1 / (0.51920605 - 2.3002074)) + ((log_v_k_nu + log_v_k_nu) + (-0.88420868))),-2.39733,10
0,73,((1 / log_v_k_nu) / 0.0082149776),-3.4028235e+38,4
0,79,(1 / log_v_k_nu),-3.4028235e+38,2
0,77,(((1 / 7.313477) + log_v_k_nu) - ((-0.016501665) / 0.41754469)),-0.6314542,8
0,78,((abs((1 / log_v_k_nu)) ^ (-1.3957827)) + (log_v_k_nu * log_v_k_nu)),-27.57078,8
0,69,(abs(0.22285174) ^ (-0.39096865)),-0.06317939,3
0,80,(1.5819304 / 0.87973052),-0.06317931,3
0,74,(abs(1.3090117) ^ log_v_k_nu),-0.2166209,3
0,83,(((log_v_k_nu + (-0.76220894)) * (1 / log_v_k_nu)) - (log_v_k_nu * log_v_k_nu)),-3.4028235e+38,10
0,86,((log_v_k_nu - log_v_k_nu) + log_v_k_nu),-0.66251993,5
0,81,(((log_v_k_nu / 0.32290909) - (1 / log_v_k_nu)) * (abs(log_v_k_nu) ^ (-0.55495763))),-3.4028235e+38,10
0,82,(((1.2457982 * log_v_k_nu) * 0.96729666) / (abs(log_v_k_nu) ^ (-1.374988))),-34.6615,9
0,89,((1 / (log_v_k_nu / 0.0031002692)) / ((1 / log_v_k_nu) + (-1.7991356))),-3.4028235e+38,9
0,88,((1 / (1 / 0.094671875)) + (1.6546382 + 0.048889399)),-0.06317927,7
0,61,(((abs((-0.89914829)) ^ (-1.328855)) + log_v_k_nu) - ((-0.22661301) * (-4.3045964))),-0.6314541,9
0,91,(1 / 0.55611181),-0.06317927,2
