dummy,evals,expr,fitness,len
0,1,(((abs(log_v_k_nu) ^ log_v_k_nu) * (1 / log_v_k_nu)) * (log_v_k_nu * 0.57922286)),-3.4028235e+38,10
0,3,((1 / 0.64146954) * 1.2052392),-0.069687404,4
0,5,((1 / log_v_k_nu) + log_v_k_nu),-3.4028235e+38,4
0,8,(1 / log_v_k_nu),-3.4028235e+38,2
0,4,((1 / log_v_k_nu) - 0.28198919),-3.4028235e+38,4
0,11,((1 / log_v_k_nu) - log_v_k_nu),-3.4028235e+38,4
0,10,((0.13312642 / 0.022563508) / log_v_k_nu),-3.4028235e+38,5
0,7,(1 / (1 / 1.7981992)),-0.06317929,3
0,6,((abs((1.196141 + (-1.073862))) ^ log_v_k_nu) / (log_v_k_nu - log_v_k_nu)),-3.4028235e+38,9
0,9,(log_v_k_nu * 0.9078306),-0.63508445,3
0,16,(1 / log_v_k_nu),-3.4028235e+38,2
0,19,(1 / log_v_k_nu),-3.4028235e+38,2
0,17,(1 / (1 / 1.7981995)),-0.06317927,3
0,12,((1 / (-56.184967)) / (-69.104874)),-3.2957737,4
0,24,(1 / log_v_k_nu),-3.4028235e+38,2
0,2,(1 / (-2134.2544)),-3.2983854,2
0,13,(((log_v_k_nu + log_v_k_nu) - 103.27731) + (103.45352 - log_v_k_nu)),-0.6314541,9
0,21,(abs(((1 / log_v_k_nu) * log_v_k_nu)) ^ (0.58117759 * log_v_k_nu)),-0.70030165,8
0,23,((abs(log_v_k_nu) ^ log_v_k_nu) * log_v_k_nu),-1123.0951,5
0,28,((log_v_k_nu / 0.74132955) - (1 / log_v_k_nu)),-3.4028235e+38,6
0,15,((1 / 0.49981639) - 0.33073008),-0.0796132,4
0,29,((1 / log_v_k_nu) / (1 / 1.0563887)),-3.4028235e+38,5
0,27,(24.542559 - 22.74435),-0.06317934,3
0,33,(1 / (1 / (((1 / log_v_k_nu) - log_v_k_nu) - (log_v_k_nu * (-0.84897232))))),-3.4028235e+38,10
0,32,(2.5044355 * 0.7180059),-0.06317927,3
0,35,(((1 / (-1.3096364)) + (1 / log_v_k_nu)) / (log_v_k_nu - (-1.1985431))),-3.4028235e+38,9
0,34,(((0.46777165 + (-2.1842787)) * (1 / log_v_k_nu)) * (abs(log_v_k_nu) ^ log_v_k_nu)),-3.4028235e+38,10
0,26,(1 / ((-959.01404) + (-961.2948))),-3.2985742,4
0,36,(abs(((log_v_k_nu * log_v_k_nu) * (1 / 1.2002136))) ^ (log_v_k_nu + 0.60339659)),-1287712.9,10
0,37,(((1 / log_v_k_nu) / log_v_k_nu) + (abs(0.90759438) ^ log_v_k_nu)),-3.4028235e+38,8
0,38,((abs((2.0611272 * 0.54078221)) ^ (1 / log_v_k_nu)) * (abs((-0.79564041)) ^ log_v_k_nu)),-3.4028235e+38,10
0,40,(1 / (((1 / log_v_k_nu) - log_v_k_nu) + (0.15222237 / 1.0073258))),-48.301838,9
0,30,(abs(((1 / log_v_k_nu) + log_v_k_nu)) ^ (1.174966 - log_v_k_nu)),-3.4028235e+38,8
0,43,(1 / ((log_v_k_nu * log_v_k_nu) / log_v_k_nu)),-3.4028235e+38,6
0,14,(((1 / (-1.5705614)) - (-1.3996915)) + (abs((-1.021487)) ^ log_v_k_nu)),-0.06284433,8
0,41,((abs((abs(0.32148641) ^ (-0.27983418))) ^ (1 / (-0.44538853))) * (log_v_k_nu / log_v_k_nu)),-3.4028235e+38,10
0,44,(((1 / log_v_k_nu) + (abs(log_v_k_nu) ^ log_v_k_nu)) - (log_v_k_nu / log_v_k_nu)),-3.4028235e+38,10
0,48,(abs(((abs(log_v_k_nu) ^ log_v_k_nu) * log_v_k_nu)) ^ (log_v_k_nu - log_v_k_nu)),-0.70030165,9
0,46,(((1 / (-0.36526003)) / (0.40030852 - log_v_k_nu)) / (log_v_k_nu / log_v_k_nu)),-3.4028235e+38,10
0,22,(((-0.074591182) * (-0.6677863)) + (3.3703334 - log_v_k_nu)),-0.6925052,7
0,20,((log_v_k_nu + 0.1756683) - (log_v_k_nu / (-2079.4641))),-0.63201565,7
0,45,(1 / (((1 / (-0.0010693448)) * 1.3995066) + (log_v_k_nu / 0.0016367678))),-3.2839394,9
0,39,(1 / (1 / (1 / ((1 / 0.27039936) - log_v_k_nu)))),-1.7037308,7
0,42,(abs(3.1879025) ^ 0.50612795),-0.06317933,3
0,47,((1 / 39.229912) * (68.920982 + log_v_k_nu)),-0.062790275,6
0,55,(((-0.73356622) + log_v_k_nu) - (1 / log_v_k_nu)),-3.4028235e+38,6
0,57,(((1 / (-1.1285996)) + log_v_k_nu) * (0.77497309 * log_v_k_nu)),-2.5990615,8
0,58,(((1 / log_v_k_nu) - log_v_k_nu) * (1.4394839 - log_v_k_nu)),-3.4028235e+38,8
