dummy,evals,expr,fitness,len
0,1,(log_v_k_nu - (-0.74324381)),-0.95293105,3
0,4,((1 / log_v_k_nu) / (abs((-0.013160679)) ^ log_v_k_nu)),-3.4028235e+38,6
0,5,((log_v_k_nu / log_v_k_nu) / (abs((-1.6642621)) ^ log_v_k_nu)),-3.4028235e+38,7
0,10,(1 / (1 / log_v_k_nu)),-0.66252,3
0,12,(1 / (log_v_k_nu / (-1.2835293))),-3.4028235e+38,4
0,15,((1 / (log_v_k_nu * log_v_k_nu)) + (1 / (log_v_k_nu + log_v_k_nu))),-3.4028235e+38,9
0,2,(((1 / 1.699331) / (1 / 0.50803214)) - (1.0358994 - 2.5351391)),-0.0631793,9
0,18,((log_v_k_nu - log_v_k_nu) - log_v_k_nu),-12.389892,5
0,20,(1 / log_v_k_nu),-3.4028235e+38,2
0,11,((0.2103879 * 1.3127543) - (1 / log_v_k_nu)),-3.4028235e+38,6
0,21,(1 / log_v_k_nu),-3.4028235e+38,2
0,19,(1 / (abs((1 / log_v_k_nu)) ^ (1 / log_v_k_nu))),-0.59645146,6
0,17,(((1 / log_v_k_nu) - 0.26333636) / (log_v_k_nu * 0.51017094)),-3.4028235e+38,8
0,24,((0.93594015 + log_v_k_nu) + (1 / log_v_k_nu)),-3.4028235e+38,6
0,26,(1 / log_v_k_nu),-3.4028235e+38,2
0,16,(((1 / (-0.46572176)) / 0.54937154) - (1 / log_v_k_nu)),-3.4028235e+38,7
0,22,(((log_v_k_nu + log_v_k_nu) - (1 / log_v_k_nu)) * ((-0.86814207) - 1.5306226)),-3.4028235e+38,10
0,9,((abs(1.3247813) ^ 0.28416619) / (0.45533016 * log_v_k_nu)),-3.4028235e+38,7
0,27,(((1 / log_v_k_nu) + log_v_k_nu) + (1 / log_v_k_nu)),-3.4028235e+38,7
0,28,((1 / log_v_k_nu) - log_v_k_nu),-3.4028235e+38,4
0,29,(1 / (log_v_k_nu / log_v_k_nu)),-3.4028235e+38,4
0,31,((log_v_k_nu - log_v_k_nu) + (1 / log_v_k_nu)),-3.4028235e+38,6
0,23,(abs((1 / log_v_k_nu)) ^ (-2.1775625)),-13.888154,4
0,32,(((log_v_k_nu / log_v_k_nu) / log_v_k_nu) / (0.57767141 + log_v_k_nu)),-3.4028235e+38,9
0,33,(1 / (1 / 1.7981995)),-0.06317927,3
0,36,(((1.0224406 / 0.34483659) + (1.2040311 + (-0.32943714))) + (1 / log_v_k_nu)),-3.4028235e+38,10
0,38,(((1 / log_v_k_nu) - (1 / log_v_k_nu)) * ((-0.085189559) * 0.57880521)),-3.4028235e+38,9
0,37,(((-0.59228301) / 0.1269137) / (-2.5952575)),-0.06317931,5
0,39,(0.97988468 * log_v_k_nu),-0.6518515,3
0,13,(((abs((-1.7355351)) ^ 1.5906631) - 0.64671791) - (log_v_k_nu * (-0.025488863))),-0.06279028,9
0,34,(1 / (-1726.3639)),-3.298783,2
0,42,(1 / (1 / (((-0.011599633) + log_v_k_nu) * (1 / log_v_k_nu)))),-3.4028235e+38,8
0,41,((-1.2806902) * (-1.4040864)),-0.06317927,3
0,44,((log_v_k_nu * log_v_k_nu) + 0.059598822),-9.127757,5
0,45,(1 / ((log_v_k_nu + 0.7511943) * (0.35717303 * log_v_k_nu))),-3.4028235e+38,8
0,3,((1 / 5.6724472) + log_v_k_nu),-0.6314542,4
