dummy,evals,expr,fitness,len
0,2,(abs((log_v_k_nu + log_v_k_nu)) ^ (1 / log_v_k_nu)),-0.11693456,6
0,5,(1 / log_v_k_nu),-3.4028235e+38,2
0,12,(1 / 0.55611151),-0.063179314,2
0,8,((1 / (log_v_k_nu + 0.28610128)) - ((log_v_k_nu + log_v_k_nu) * log_v_k_nu)),-87.807556,10
0,15,(1 / log_v_k_nu),-3.4028235e+38,2
0,14,(1 / (((1 / log_v_k_nu) * log_v_k_nu) / (abs(0.90693569) ^ log_v_k_nu))),-3.4028235e+38,9
0,13,(abs(((1 / 0.0033767484) / log_v_k_nu)) ^ (abs((-0.12243479)) ^ log_v_k_nu)),-3.4028235e+38,8
0,4,(((log_v_k_nu + (-0.47396895)) + (1 / (-1.5135125))) + ((-0.21653979) + 1.5274782)),-0.6314542,10
0,18,((1 / log_v_k_nu) * log_v_k_nu),-3.4028235e+38,4
0,19,(1 / log_v_k_nu),-3.4028235e+38,2
0,6,(abs((abs((-0.46133089)) ^ log_v_k_nu)) ^ (1 / log_v_k_nu)),-1.8513261,6
0,17,(abs(((log_v_k_nu + log_v_k_nu) * (1 / log_v_k_nu))) ^ (log_v_k_nu / 1.2117466)),-2.6188412,10
0,11,(((0.57522976 + (-3.2295873)) * ((-0.92534292) - (-0.11068793))) / (1 / 0.83158135)),-0.06317927,10
0,22,(1 / ((1 / log_v_k_nu) * (1 / log_v_k_nu))),-8.953597,6
0,23,((log_v_k_nu / 0.2534022) * log_v_k_nu),-225.24461,5
0,10,(abs((abs((-1.0211487)) ^ log_v_k_nu)) ^ log_v_k_nu),-0.5973215,5
0,7,(abs((1.7622005 * 1.1793841)) ^ 0.80210704),-0.06317927,5
0,28,(1 / log_v_k_nu),-3.4028235e+38,2
0,25,(240.96259 - 239.16432),-0.063179314,3
0,21,(((1.2974541 * 0.93861246) - log_v_k_nu) + (log_v_k_nu - (-0.58039212))),-0.063179314,9
0,27,(((log_v_k_nu - log_v_k_nu) / (abs(log_v_k_nu) ^ log_v_k_nu)) - (1 / log_v_k_nu)),-3.4028235e+38,10
