dummy,evals,expr,fitness,len
0,1,(log_v_k_nu - (-0.17625457)),-0.6314542,3
0,3,((log_v_k_nu * log_v_k_nu) - (log_v_k_nu + (-0.59342414))),-3.8221426,7
0,2,(1 / ((1.4638003 * 0.36628988) * 1.0371829)),-0.06317927,6
0,7,(((1 / (-1.2129242)) + (1 / log_v_k_nu)) - (abs(log_v_k_nu) ^ (-0.31220821))),-3.4028235e+38,9
0,13,((1 / (1 / (-0.51615703))) - ((1 / log_v_k_nu) * 0.93824929)),-3.4028235e+38,8
0,14,((1.9078305 * log_v_k_nu) - log_v_k_nu),-0.63508445,5
0,8,(1 / (((-1.5940354) + log_v_k_nu) - (1 / 1.9591554))),-98.44221,7
0,18,((1 / log_v_k_nu) + log_v_k_nu),-3.4028235e+38,4
0,6,(1 / (-2187.397)),-3.2983441,2
0,15,(1 / (((-0.22420748) * (-0.11682051)) + (1 / log_v_k_nu))),-0.6043002,7
0,19,((1 / log_v_k_nu) + (1 / 0.76004064)),-3.4028235e+38,5
0,4,((1 / (-35.600845)) / 73.158058),-3.2980812,4
0,21,((1 / (0.6524806 / log_v_k_nu)) * (((-2.2033651) * (-0.44715041)) * log_v_k_nu)),-25.059898,10
0,12,(abs((log_v_k_nu * (-1.060311))) ^ (log_v_k_nu - (-2.2090383))),-37298.7,7
0,16,((((-1.3192811) * (-1.9563034)) - 1.7693365) + ((-0.63532186) + log_v_k_nu)),-0.6314542,9
0,26,((1 / log_v_k_nu) - log_v_k_nu),-3.4028235e+38,4
0,27,(1 / log_v_k_nu),-3.4028235e+38,2
0,25,(((-0.29250598) / (-1.6595652)) + log_v_k_nu),-0.6314542,5
0,29,(1 / log_v_k_nu),-3.4028235e+38,2
0,11,(3.4201448 - log_v_k_nu),-0.6925051,3
0,28,((log_v_k_nu + (-0.73070538)) - ((-2.0753837) * 0.43700796)),-0.63145417,7
0,30,(1 / (1 / ((1 / log_v_k_nu) - ((-1.1135448) / log_v_k_nu)))),-3.4028235e+38,8
