dummy,evals,expr,fitness,len
0,3,((log_v_k_nu * log_v_k_nu) - log_v_k_nu),-3.6962495,5
0,1,(1 / (1 / 1.7981993)),-0.06317929,3
0,10,((1 / 2.0056622) / log_v_k_nu),-3.4028235e+38,4
0,2,(abs(((log_v_k_nu + log_v_k_nu) / ((-0.11489035) * 2.1400633))) ^ (1 / log_v_k_nu)),-39.616867,10
0,4,(abs(((2.225352 * log_v_k_nu) * (1 / log_v_k_nu))) ^ (log_v_k_nu * log_v_k_nu)),-1815941.6,10
0,6,(abs((1 / 1.8534377)) ^ (1 / log_v_k_nu)),-1.451895,5
0,12,(((-169.0098) + 169.18602) + log_v_k_nu),-0.6314542,5
0,18,((abs((1 / log_v_k_nu)) ^ (1 / log_v_k_nu)) * (1 / (1 / log_v_k_nu))),-3.4028235e+38,9
0,17,((1 / (0.82837999 * log_v_k_nu)) + (1 / ((-1.3125501) + 0.12830879))),-3.4028235e+38,9
0,21,((abs(log_v_k_nu) ^ log_v_k_nu) * (1 / log_v_k_nu)),-3.4028235e+38,6
0,7,((5.1256342 - log_v_k_nu) - (1 / 0.58634049)),-0.69250524,6
0,19,(((abs((-1.3311166)) ^ log_v_k_nu) * (1 / log_v_k_nu)) * (log_v_k_nu + log_v_k_nu)),-3.4028235e+38,10
0,20,((log_v_k_nu + 0.70494145) - (abs(log_v_k_nu) ^ (-0.3951883))),-3.4028235e+38,7
0,24,((log_v_k_nu / log_v_k_nu) - (1 / log_v_k_nu)),-3.4028235e+38,6
0,22,(((-1.022917) + 0.31201822) * (1.0724761 * log_v_k_nu)),-9.644574,7
0,25,(((log_v_k_nu / log_v_k_nu) - log_v_k_nu) - (log_v_k_nu + log_v_k_nu)),-3.4028235e+38,9
0,15,(abs((abs((log_v_k_nu / 1.041883)) ^ (1 / log_v_k_nu))) ^ (abs((-1.1673806)) ^ log_v_k_nu)),-0.5832437,10
0,27,(1 / ((log_v_k_nu * 0.82606518) * (1 / (-0.65708727)))),-3.4028235e+38,7
0,23,((35.066521 + (-31.646362)) - log_v_k_nu),-0.6925052,5
0,28,(abs(((log_v_k_nu - 0.52284819) + log_v_k_nu)) ^ (log_v_k_nu - log_v_k_nu)),-0.70030165,9
0,31,((log_v_k_nu * 0.9060871) / ((-1.1639848) * log_v_k_nu)),-3.4028235e+38,7
0,26,((abs((0.032791167 / 0.64035851)) ^ (-0.19852647)) / (1.1210078 * log_v_k_nu)),-3.4028235e+38,9
0,32,(((0.76866359 - 1.3224851) * (1 / 0.19377995)) / (log_v_k_nu * (-1.2661482))),-3.4028235e+38,10
0,16,(1 / (-1896.1641)),-3.298597,2
0,29,((1 / 0.63236707) - (-0.21684043)),-0.06317931,4
