0;18;((abs((abs(((0.49734104 - 0.29638392) + (abs((-0.19197126)) ^ (-0.51862508)))) ^ ((((-0.79247504) * log_v_k_nu) - (0.36796388 * log_v_k_nu)) - 1 / ((0.040187947 * log_v_k_nu))))) ^ 1 / (((0.54021794 * log_v_k_nu) - (0.33096972 * log_v_k_nu)))) - (abs((((-0.85443819) - (0.31654841 * log_v_k_nu)) - ((-0.53699255) + 0.084601738))) ^ ((abs(1.7211407) ^ (-0.021246688)) + (abs((-1.5030817)) ^ ((-0.077607468) * log_v_k_nu)))));7.49651
0;19;(((abs((0.68630314 * log_v_k_nu)) ^ (1.4706947 * log_v_k_nu)) + (abs((-0.63735485)) ^ (-1.7025168))) - 1 / (1.8264705));111.821
0;20;1 / ((((((((-2.3494689) * log_v_k_nu) * 0.35196331) - (abs((0.073770441 * log_v_k_nu)) ^ (1.4375398 * log_v_k_nu))) * 1 / (((-0.62100095) + (-0.077155776)))) - ((((1.0472058 * log_v_k_nu) * (0.49539697 * log_v_k_nu)) + ((-1.12914) * (-0.15972513))) * ((1.6778954 + (-0.66143453)) * (abs((-0.23200478)) ^ (0.048577391 * log_v_k_nu))))) / 1 / (((abs(1 / (0.52876759)) ^ (-1.7158962)) * 1 / ((-0.95735985))))));4595.51
0;21;1 / (((((-0.30710778) / ((-1.0161704) * log_v_k_nu)) + 1 / (2.672555)) + ((abs((-0.51048005)) ^ (-0.14394675)) * ((-0.40690753) * log_v_k_nu))));36941.2
0;22;((((abs((abs((0.4872711 * log_v_k_nu)) ^ ((-1.0693063) * log_v_k_nu))) ^ (2.518625 - 0.90146601)) - (((0.58371645 * log_v_k_nu) / (-1.9076374)) - 1 / ((-0.31659684)))) - 1 / ((1 / ((0.15360355 * log_v_k_nu)) + ((0.51772529 * log_v_k_nu) + ((-0.10219207) * log_v_k_nu))))) / ((((abs((-0.73787719)) ^ (-1.0355664)) + 1 / (((-0.40817413) * log_v_k_nu))) * (((-0.22053519) * log_v_k_nu) - 0.26279032)) / 1 / (((0.018388055 * log_v_k_nu) - 0.28046915))));63442.2
0;23;1 / ((1 / ((abs((abs((abs((abs(((-0.17645548) * log_v_k_nu)) ^ (0.034219481 * log_v_k_nu))) ^ 1 / ((-1.0669367)))) ^ (abs(((-1.0304083) * log_v_k_nu)) ^ 0.74438369))) ^ 1 / (((-0.36458424) * 0.24287862)))) / (((abs((((-0.87793529) * log_v_k_nu) - (1.4575682 * log_v_k_nu))) ^ 1 / ((0.6790666 * log_v_k_nu))) + (((-1.435779) - ((-0.76750767) * log_v_k_nu)) + (0.90643495 + (0.073457949 * log_v_k_nu)))) - (abs((1 / ((1.8010066 * log_v_k_nu)) - (abs(0.55771577) ^ (0.82130629 * log_v_k_nu)))) ^ (1 / (((-0.5308612) * log_v_k_nu)) - (3.5955248 * 0.36030078))))));1.35034e+23
0;24;1 / (((-0.41500154) * log_v_k_nu));3.40282e+38
0;25;(1 / ((0.48962522 * log_v_k_nu)) - ((-0.2334659) * log_v_k_nu));3.40282e+38
0;26;1 / ((1 / ((0.49677446 * log_v_k_nu)) * ((-0.33216432) * log_v_k_nu)));3.40282e+38
0;27;(abs(((0.73423183 * log_v_k_nu) / (-0.076150596))) ^ 1 / (((-0.70978957) * log_v_k_nu)));3.40282e+38
0;28;(((0.21965255 * log_v_k_nu) / (0.96388704 * log_v_k_nu)) + ((0.3656292 * log_v_k_nu) - (1.3277402 * log_v_k_nu)));3.40282e+38
0;29;1 / ((abs(1 / ((0.045103494 - (0.27398619 * log_v_k_nu)))) ^ 1 / ((-0.048733078))));3.40282e+38
0;30;(((0.39241621 / 1.1087528) / 1 / (0.71859956)) / ((0.021408305 * log_v_k_nu) - (0.95647681 * log_v_k_nu)));3.40282e+38
0;31;(((((-0.50347954) * log_v_k_nu) * 0.26844141) + ((0.12614457 * log_v_k_nu) / (0.060262799 * log_v_k_nu))) * 1 / (1 / (0.17655434)));3.40282e+38
0;32;(abs(((0.13462451 * ((-0.50590879) * log_v_k_nu)) + (3.0919693 + 0.21240458))) ^ (1 / (((-1.4844095) * log_v_k_nu)) * (-0.37867692)));3.40282e+38
0;33;(abs((abs(((-1.1889303) + 2.3430314)) ^ (abs((1.1628797 * log_v_k_nu)) ^ (-2.3510778)))) ^ (abs((((-1.2517995) * log_v_k_nu) / (-0.2449283))) ^ ((-0.94022739) * log_v_k_nu)));3.40282e+38
0;34;((abs(((0.66803116 * log_v_k_nu) - (0.75100762 * log_v_k_nu))) ^ (1.2713941 / (-2.0548146))) * ((((-1.5578036) * log_v_k_nu) + 0.43659246) / 1 / ((0.01293251 * log_v_k_nu))));3.40282e+38
0;35;1 / ((1 / ((((1.0809739 * log_v_k_nu) + ((-1.1648424) * log_v_k_nu)) * ((0.39021167 * log_v_k_nu) * (-0.63302159)))) * 1 / ((1 / (((-0.901039) * log_v_k_nu)) - (-0.1830081)))));3.40282e+38
0;36;((((((-0.33436114) * log_v_k_nu) * (-0.89228523)) - ((-1.0648714) * log_v_k_nu)) + 1 / (((-1.6088995) * log_v_k_nu))) + (((1.5882267 * log_v_k_nu) + 0.38852549) + ((-0.17169206) * ((-0.47258916) * log_v_k_nu))));3.40282e+38
0;37;((1 / ((0.53920263 * 0.75866896)) / (1 / ((-0.93747705)) - 1.0483893)) / (abs(((0.99825037 * log_v_k_nu) / (3.9193447 * log_v_k_nu))) ^ (((-0.19115607) * log_v_k_nu) + 0.83527923)));3.40282e+38
0;38;((abs(1 / ((((-0.45617971) * log_v_k_nu) / ((-1.2926165) * log_v_k_nu)))) ^ 1 / (((0.94527286 * log_v_k_nu) + 0.10970634))) * (1 / (((0.10631996 * log_v_k_nu) / (0.61954832 * log_v_k_nu))) / (abs((((-0.042856585) * log_v_k_nu) - ((-2.4293592) * log_v_k_nu))) ^ 1 / ((0.29455513 * log_v_k_nu)))));3.40282e+38
0;39;((((abs((-0.44822684)) ^ 1.3411462) + ((-0.14625669) * ((-0.64681196) * log_v_k_nu))) - 1 / ((((-1.5585958) * log_v_k_nu) + (0.64926708 * log_v_k_nu)))) * (1 / ((abs(0.2280405) ^ 0.62650794)) * (1 / (1.5664853) - ((-1.649505) * log_v_k_nu))));3.40282e+38
0;40;(abs(((((-2.0127761) * (-1.1006356)) / (((-0.97021264) * log_v_k_nu) / ((-0.55910927) * log_v_k_nu))) + ((((-0.051176514) * log_v_k_nu) - (-0.62494922)) * (((-2.6876767) * log_v_k_nu) * (-0.24842153))))) ^ (abs(1 / (((0.26604596 * log_v_k_nu) - (-1.6939838)))) ^ 1 / (((-0.49611604) * log_v_k_nu))));3.40282e+38
0;41;((abs((((-0.34272388) - (-0.7770797)) * (((-0.37925711) * log_v_k_nu) - (-0.099570081)))) ^ (abs((abs(((-0.96245515) * log_v_k_nu)) ^ (-1.2027465))) ^ (abs(1.3440511) ^ 0.84133703))) * (abs(((((-0.30933645) * log_v_k_nu) + (1.3507968 * log_v_k_nu)) / 1 / (0.39457652))) ^ ((-0.17947294) + ((-0.13137996) * log_v_k_nu))));3.40282e+38
0;42;1 / (1 / (((((abs((-0.40171579)) ^ ((-0.63871306) * log_v_k_nu)) * 1 / (((-0.28889641) * log_v_k_nu))) / (abs(((1.6054726 * log_v_k_nu) + ((-0.93427402) * log_v_k_nu))) ^ (1.6335312 - 1.7228343))) - ((1 / (0.63266951) - (((-1.9702029) * log_v_k_nu) / (-1.4954123))) + 1 / (1 / (0.21155374))))));3.40282e+38
0;43;(((1 / (1 / ((-0.24383745))) + (((0.64606792 * log_v_k_nu) + ((-1.0616773) * log_v_k_nu)) / (-1.1483765))) + (abs(1 / ((0.15270558 * log_v_k_nu))) ^ ((0.62660551 * log_v_k_nu) * ((-0.41950271) * log_v_k_nu)))) / ((1 / ((-0.14433675)) * (((-0.19865322) * log_v_k_nu) - 0.056377724)) / 1 / (((0.17212446 * log_v_k_nu) / ((-0.13410713) * log_v_k_nu)))));3.40282e+38
0;44;(((1 / ((((-0.42895263) * log_v_k_nu) - (-0.80223477))) - (abs(1 / ((-1.1907556))) ^ (1.4455202 * log_v_k_nu))) / (abs((((-0.12699829) * log_v_k_nu) + 1.1144131)) ^ 1 / ((-2.3960459)))) - (abs((1 / ((1.470912 * log_v_k_nu)) * (((-0.32972786) * log_v_k_nu) / ((-0.023144891) * log_v_k_nu)))) ^ (1 / ((1.3240346 * log_v_k_nu)) - 1 / ((-1.1389734)))));3.40282e+38
0;45;((((1 / (((-0.39406884) * log_v_k_nu)) * (abs(((-0.66404927) * log_v_k_nu)) ^ (0.20104152 * log_v_k_nu))) * (abs(((-0.39099863) + 1.3535852)) ^ 1 / (0.58805281))) - (((0.72942883 * log_v_k_nu) * (3.5454698 * log_v_k_nu)) / ((1.514697 * log_v_k_nu) / ((-0.18628798) * log_v_k_nu)))) - 1 / ((((0.82193029 * log_v_k_nu) * 0.45296386) - (0.1249353 + (0.4751007 * log_v_k_nu)))));3.40282e+38
0;46;(abs((((1 / (((-0.10044827) * log_v_k_nu)) * (1.7817324 * log_v_k_nu)) / (0.40150791 / ((-1.396975) * log_v_k_nu))) + (abs(1 / ((0.56036586 * log_v_k_nu))) ^ (abs((2.3228757 * log_v_k_nu)) ^ ((-0.53375715) * log_v_k_nu))))) ^ (((((-0.23538326) * log_v_k_nu) - (0.88577926 * log_v_k_nu)) + (abs((1.074187 * log_v_k_nu)) ^ (-0.084775954))) - (((-0.59882629) / 0.039253846) - (((-1.2234515) * log_v_k_nu) + (-1.6774114)))));3.40282e+38
0;47;((((1 / ((1.1560131 * log_v_k_nu)) - 0.78733206) - (((-0.67131573) * log_v_k_nu) - 0.5614205)) - (((-1.0222359) / 0.32236981) / (0.4514935 + (1.4224781 * log_v_k_nu)))) * (((((-1.9543961) * log_v_k_nu) + ((-0.23128372) * log_v_k_nu)) + ((-0.67031306) - (-0.024005942))) - ((((-0.98244107) * log_v_k_nu) + (-0.10818446)) / (((-0.25144914) * log_v_k_nu) + (-2.963136)))));3.40282e+38
0;48;((abs((((0.10462949 * ((-1.6856203) * log_v_k_nu)) / ((0.80496067 * log_v_k_nu) - ((-1.0684026) * log_v_k_nu))) - (((-1.2801406) / (-0.29527012)) / 1 / ((0.51362729 * log_v_k_nu))))) ^ 1 / (((0.17348301 * log_v_k_nu) - (1.333638 * log_v_k_nu)))) + ((1 / (((-1.0717219) * log_v_k_nu)) / (((-0.43093473) * log_v_k_nu) - ((-0.76044285) * log_v_k_nu))) - (abs(((1.022352 * log_v_k_nu) * ((-0.1025243) * log_v_k_nu))) ^ 1 / (2.9243071))));3.40282e+38
0;49;1 / (1 / (((abs(((abs((((-2.3462119) * log_v_k_nu) - (-0.30314785))) ^ ((-1.0556026) * log_v_k_nu)) + (1.4028308 + (-0.17173459)))) ^ (((0.88667011 * log_v_k_nu) - ((-1.1533654) * log_v_k_nu)) + ((-0.5367375) * 0.30282605))) - (((abs((0.56516689 * log_v_k_nu)) ^ (0.56724674 * log_v_k_nu)) * ((1.7601645 * log_v_k_nu) - (0.55678129 * log_v_k_nu))) / (1 / ((0.29001722 * log_v_k_nu)) + ((0.47252893 * log_v_k_nu) / (0.78009307 * log_v_k_nu)))))));3.40282e+38
0;50;(((((abs((-0.66600084)) ^ (-0.22216791)) / (0.6182633 + 2.7055128)) / (1 / ((-0.043090925)) + 1 / (0.13574497))) / (1 / (((-0.34706146) * log_v_k_nu)) * 1 / (((-0.12048826) * log_v_k_nu)))) / (((0.22199179 / (-2.0066531)) + (0.12635508 + ((-0.40639701) * log_v_k_nu))) + ((0.5912745 - (1.0143162 * log_v_k_nu)) * ((1.2176894 * log_v_k_nu) / (0.65216047 * log_v_k_nu)))));3.40282e+38
0;51;(((((0.29573768 + 1.3493538) * ((-0.4377988) * (-0.67284465))) - (1 / (0.43172333) / 0.46443728)) * ((0.82101053 + ((-1.3187226) * log_v_k_nu)) + ((0.020235328 * log_v_k_nu) / 0.50408572))) - (abs((((-1.1356114) * ((-0.29566681) * log_v_k_nu)) * ((0.07308735 * log_v_k_nu) * (0.66944718 * log_v_k_nu)))) ^ (((0.78074497 * log_v_k_nu) - (0.5192548 * log_v_k_nu)) + ((-0.72275132) * 1.1748186))));3.40282e+38
0;52;1 / (1 / (((abs((1 / (1 / ((-1.1049242))) / 1 / ((0.001458051 - (-0.3176761))))) ^ (1 / (((-1.610481) * (1.8542193 * log_v_k_nu))) + 1 / (1 / ((-0.28920963))))) / ((((((-0.66546816) * log_v_k_nu) - 0.10391033) + (((-0.97293687) * log_v_k_nu) + (0.31607494 * log_v_k_nu))) - (((-1.3994799) - ((-1.4314708) * log_v_k_nu)) - ((-0.14432079) * log_v_k_nu))) * 1 / ((0.78600067 - 0.093468823))))));3.40282e+38
0;53;(((abs((1 / ((((-0.61358833) * log_v_k_nu) / (0.10118967 * log_v_k_nu))) + 1 / (1 / ((0.46180978 * log_v_k_nu))))) ^ (((0.72641873 * log_v_k_nu) * 1.0348041) + ((-1.2145972) - (-1.4356874)))) / 1 / ((abs((((-0.45328403) * log_v_k_nu) + (-0.86872578))) ^ (0.65772021 / (2.8552113 * log_v_k_nu))))) + 1 / ((1 / ((1.0965757 + (0.90105706 * log_v_k_nu))) - ((((-0.12059566) * log_v_k_nu) + (-0.81728947)) / ((-0.70842975) / (0.12913607 * log_v_k_nu))))));3.40282e+38
0;54;((abs((((((-0.096989557) * log_v_k_nu) * ((-0.62948054) * log_v_k_nu)) / 1 / ((-1.2053058))) - ((((-0.9183411) * log_v_k_nu) / ((-0.33653656) * log_v_k_nu)) * (0.66138351 - (0.46196577 * log_v_k_nu))))) ^ ((1 / ((0.40063855 * log_v_k_nu)) * 1 / (0.25739422)) / (((-0.19242319) * log_v_k_nu) * (0.15454584 * log_v_k_nu)))) * (abs((((0.43861854 * log_v_k_nu) / 0.30396768) + (((-0.16377185) * log_v_k_nu) - (-0.094102331)))) ^ ((1.030219 - ((-2.0047975) * log_v_k_nu)) / (abs((-0.78080845)) ^ (-0.27660173)))));3.40282e+38
0;55;((1 / (1 / (((-0.9365719) - 1.4461427))) / (abs(1 / ((abs((0.90518713 * log_v_k_nu)) ^ (-0.17230022)))) ^ (((-0.13149902) - (0.34483165 * log_v_k_nu)) + 1 / ((0.44812191 * log_v_k_nu))))) - (1 / ((abs(((0.047060341 * log_v_k_nu) * (-0.78830987))) ^ (abs(((-0.0012843653) * log_v_k_nu)) ^ (-2.6011961)))) * ((((-0.27696773) - (-2.0435147)) + ((-0.16676991) / 1.715415)) * ((0.091705762 + ((-0.78237927) * log_v_k_nu)) + 1 / (((-0.8476935) * log_v_k_nu))))));3.40282e+38
0;56;((((((-1.4375699) + 0.74850273) / ((0.28723058 * log_v_k_nu) / 0.64345294)) / (abs(1 / (((-0.31996182) * log_v_k_nu))) ^ 1 / (1.3576851))) - ((((1.6582592 * log_v_k_nu) / 0.74334764) + ((0.54953337 * log_v_k_nu) / 0.91798985)) + (1 / ((-0.2454264)) * 1 / ((0.7720052 * log_v_k_nu))))) * (((((-0.78381068) * log_v_k_nu) + ((-0.053975597) * log_v_k_nu)) / ((-0.77281404) - (-1.570729))) - ((abs(1.09653) ^ 0.63914132) * 1 / (0.98385251))));3.40282e+38
0;57;((abs(((1 / (((-0.1746366) * log_v_k_nu)) * ((-1.4288952) / ((-0.26586017) * log_v_k_nu))) * 1 / ((((-0.33692485) * log_v_k_nu) + (-0.40432069))))) ^ 1 / (((2.4097652 / (-1.1838152)) * ((-1.3460064) * (0.86738735 * log_v_k_nu))))) / (1 / ((1 / ((0.22411203 * log_v_k_nu)) - ((-1.0209337) - (-0.49663582)))) * (abs((((-1.7024547) / (0.66463971 * log_v_k_nu)) - ((0.20158468 * log_v_k_nu) + (0.4155539 * log_v_k_nu)))) ^ ((1.8470685 / (-0.66800052)) + 1 / (((-0.768071) * log_v_k_nu))))));3.40282e+38
0;58;((((((0.59824222 * log_v_k_nu) - (-2.2622118)) - (((-0.26910269) * log_v_k_nu) - (0.50358331 * log_v_k_nu))) * ((0.82016975 / (0.20888445 * log_v_k_nu)) - (abs((-0.0062842583)) ^ (-0.11033352)))) + ((((-0.70534194) + (-0.097903281)) - ((0.27798995 * log_v_k_nu) + ((-0.26749876) * log_v_k_nu))) - (1 / (((-0.1498926) * log_v_k_nu)) - ((-0.59434599) / 0.9709844)))) / ((((1.2658962 / ((-0.62755799) * log_v_k_nu)) - (-1.4388272)) + (0.0077584255 / (0.071069866 * log_v_k_nu))) - 1 / ((abs(0.92456925) ^ (-0.51780373)))));3.40282e+38
0;59;((((((0.33232769 - (-1.117419)) * (0.15506245 * log_v_k_nu)) + (0.080890618 - 0.69460219)) * ((((-0.9189775) * log_v_k_nu) / 1.198408) - (((-1.7293285) * log_v_k_nu) * ((-0.94421583) * log_v_k_nu)))) + (((0.22846253 - ((-0.23593123) * log_v_k_nu)) * (0.51773763 - ((-1.5990388) * log_v_k_nu))) * 1 / ((abs((0.29474384 * log_v_k_nu)) ^ 0.26759577)))) / 1 / ((((0.725357 - (0.71252489 * log_v_k_nu)) * ((-0.60889637) * ((-0.48090181) * log_v_k_nu))) + (abs(1 / ((-0.70226288))) ^ ((2.5093412 * log_v_k_nu) - (-0.62340808))))));3.40282e+38
0;60;(abs((1 / ((abs(((0.43993905 * 0.61961418) * ((0.70428979 * log_v_k_nu) + (0.56306493 * log_v_k_nu)))) ^ (abs((0.69195026 - ((-0.14293467) * log_v_k_nu))) ^ 1 / (((-1.4232233) * log_v_k_nu))))) - (((abs((-0.55983019)) ^ (-0.11766247)) * ((-1.0788929) - ((-0.6554389) * log_v_k_nu))) - (((0.52757639 * log_v_k_nu) - (0.88019997 * log_v_k_nu)) - ((0.33223742 * log_v_k_nu) * (1.4919086 * log_v_k_nu)))))) ^ 1 / (((1 / ((0.42895931 * log_v_k_nu)) - ((0.81560868 * log_v_k_nu) / ((-0.27466851) * log_v_k_nu))) + ((((-1.6882025) * log_v_k_nu) + (-0.61479175)) / ((-0.69654089) - (1.0706104 * log_v_k_nu))))));3.40282e+38
0;61;1 / ((((1 / (((1.0222349 * log_v_k_nu) / (0.50170678 * log_v_k_nu))) - 1 / ((1.560254 * 0.072107285))) * ((((-0.080564536) / (-0.78099561)) + (abs(((-0.64516258) * log_v_k_nu)) ^ (1.1232704 * log_v_k_nu))) - ((((-0.16686738) * log_v_k_nu) - 0.71914667) - 1 / (0.12305591)))) - (abs((abs(1 / ((0.63918042 - ((-0.17219049) * log_v_k_nu)))) ^ (((1.1040454 * log_v_k_nu) + 0.16386293) / (0.0049921609 / (-0.94749826))))) ^ (((1.4885856 * (-1.6349494)) / (0.63811791 * log_v_k_nu)) * ((-1.2552533) - (-0.17807731))))));3.40282e+38
0;62;(((((abs(((-1.2476442) / (-2.3456368))) ^ (((-2.4787328) * log_v_k_nu) + ((-0.19757751) * log_v_k_nu))) - 1 / (((-0.92072463) + ((-0.99850452) * log_v_k_nu)))) / ((1 / ((-0.11271795)) / ((-0.030947573) / (-0.53998834))) / ((0.21588369 - ((-0.51832229) * log_v_k_nu)) + 1 / (0.37128606)))) / 1 / (((((-0.10632067) * log_v_k_nu) / ((-0.60744745) * log_v_k_nu)) - ((-0.45824769) * ((-2.8158329) * log_v_k_nu))))) * 1 / ((((((-0.22198412) * log_v_k_nu) / (-2.1911283)) * (abs(((-0.30431655) * log_v_k_nu)) ^ ((-0.23773763) * log_v_k_nu))) - 1 / ((abs((1.1699837 * log_v_k_nu)) ^ 0.64181751)))));3.40282e+38
0;63;(abs(1 / (1 / (1 / ((((0.056666035 * log_v_k_nu) + (0.77659327 * log_v_k_nu)) / ((0.92744893 * log_v_k_nu) * (-1.3224009))))))) ^ (((abs(((1.3637933 * 1.256704) * 1 / ((0.48527837 * log_v_k_nu)))) ^ ((((-0.03356725) * log_v_k_nu) * (0.88128203 * log_v_k_nu)) / ((-0.70780432) - ((-0.64241236) * log_v_k_nu)))) * ((1 / (((-0.48777878) * log_v_k_nu)) / 1 / (((-0.49633074) * log_v_k_nu))) - 1 / (((-1.8269029) + (-2.9604144))))) * (((1 / ((-0.61712492)) * 0.19574025) * (0.60207611 - ((-0.57827187) * log_v_k_nu))) * 1 / ((1.1798249 - ((-1.0821548) * log_v_k_nu))))));3.40282e+38
0;64;1 / ((0.46110091 * log_v_k_nu));3.40282e+38
0;65;(1 / (1 / ((1.0099429 * log_v_k_nu))) + (abs((1.1856167 * log_v_k_nu)) ^ (-1.7658215)));3.40282e+38
0;66;((abs((0.26557109 * log_v_k_nu)) ^ (-0.68844819)) + (((-0.46012893) * log_v_k_nu) + ((-0.50037766) * log_v_k_nu)));3.40282e+38
0;67;(((0.23177341 + (-0.027828509)) - ((1.3728387 * log_v_k_nu) + (0.73588139 * log_v_k_nu))) - (abs(1 / (((-0.21489221) * log_v_k_nu))) ^ 1 / ((0.23202538 * log_v_k_nu))));3.40282e+38
0;68;(((((-0.44952187) * log_v_k_nu) + (0.12474019 * log_v_k_nu)) / (((-0.48976302) * log_v_k_nu) / 0.56661075)) * (1 / (0.24237856) / 1 / ((1.3901496 * log_v_k_nu))));3.40282e+38
0;69;(abs(((((-1.7435091) * log_v_k_nu) * 1.1727202) - (0.76973546 * (0.55168492 * log_v_k_nu)))) ^ (((-0.32237801) - (0.11935935 * log_v_k_nu)) / (((-0.29283756) * log_v_k_nu) + (1.0746342 * log_v_k_nu))));3.40282e+38
0;70;((1 / ((((-0.026218574) * log_v_k_nu) - 1.010578)) / 1 / (1 / (0.59173787))) + ((abs(((-0.83595806) * log_v_k_nu)) ^ 0.39268586) / ((-0.13175815) * ((-0.087519281) * log_v_k_nu))));3.40282e+38
0;71;(abs(((1 / (0.67529899) * (0.034368671 * log_v_k_nu)) / ((-0.71869439) - (-0.94443607)))) ^ (((-1.6105572) / ((-1.021727) * log_v_k_nu)) / ((-1.6694098) + 1.0071412)));3.40282e+38
0;72;1 / ((1 / (((((-1.0397761) * log_v_k_nu) / (-1.7712914)) / (abs(2.9231524) ^ ((-0.89470959) * log_v_k_nu)))) - ((abs((0.72732347 * log_v_k_nu)) ^ (-1.3891193)) - (0.79764187 + 1.707209))));3.40282e+38
0;73;((((0.31464118 * (1.1708276 * log_v_k_nu)) * 1 / ((-0.15180501))) - (1 / ((1.2786559 * log_v_k_nu)) * (0.18123189 / 0.88434708))) + ((1 / (0.77197081) - 1 / ((0.45292297 * log_v_k_nu))) / 1 / (((-0.35256767) * log_v_k_nu))));3.40282e+38
