dummy,evals,expr,fitness,len
0,2,(1 / ((1 / (-0.55959243)) / log_v_k_nu)),-7.5892744,5
0,1,(abs((1 / ((-0.96185362) / log_v_k_nu))) ^ ((1 / log_v_k_nu) - log_v_k_nu)),-1.807422,9
0,7,((log_v_k_nu * log_v_k_nu) * (1 / log_v_k_nu)),-3.4028235e+38,6
0,9,(1 / log_v_k_nu),-3.4028235e+38,2
0,3,(1 / (abs((1.2956487 / log_v_k_nu)) ^ log_v_k_nu)),-17.56398,6
0,6,(((log_v_k_nu / log_v_k_nu) * (1 / (-0.42691422))) / (log_v_k_nu + log_v_k_nu)),-3.4028235e+38,10
0,15,(log_v_k_nu * log_v_k_nu),-8.953596,3
0,16,(1 / log_v_k_nu),-3.4028235e+38,2
0,18,(1 / log_v_k_nu),-3.4028235e+38,2
0,17,(((-1.3982543) / log_v_k_nu) + ((-1.3089392) + log_v_k_nu)),-3.4028235e+38,7
0,11,(((1 / log_v_k_nu) - (log_v_k_nu / (-0.75349003))) * (log_v_k_nu + log_v_k_nu)),-3.4028235e+38,10
0,20,(1 / (1 / (1 / log_v_k_nu))),-3.4028235e+38,4
0,4,(((-0.16059567) - (-1.9174536)) - (log_v_k_nu * (-0.025488831))),-0.062790275,7
0,13,((abs(log_v_k_nu) ^ (-0.3885918)) + (1 / 1.9986334)),-3.4028235e+38,6
0,5,(abs(((abs(2.0295677) ^ 0.52416599) - (1 / log_v_k_nu))) ^ (0.85197759 / 0.47267228)),-3.4028235e+38,10
0,23,(((-0.6300531) / log_v_k_nu) / (-0.92435861)),-3.4028235e+38,5
0,10,((((-2.7201829) + (-1.1281091)) + (1 / log_v_k_nu)) + (1 / 0.9395563)),-3.4028235e+38,9
0,19,(abs(((1 / log_v_k_nu) + (-1.662217))) ^ (0.956438 * 0.087320007)),-3.4028235e+38,8
0,27,((1.7981995 + log_v_k_nu) - log_v_k_nu),-0.06317926,5
0,29,(log_v_k_nu * log_v_k_nu),-8.953596,3
0,31,((log_v_k_nu / 0.23599118) * (1 / log_v_k_nu)),-3.4028235e+38,6
0,12,(((1 / log_v_k_nu) / (1 / log_v_k_nu)) + (log_v_k_nu + 0.10267688)),-3.4028235e+38,9
0,26,(1 / (log_v_k_nu + (-1.7533263))),-174.1729,4
