dummy,evals,expr,fitness,len
0,2,(0.90783048 * log_v_k_nu),-0.63508445,3
0,4,(((-0.71518707) * log_v_k_nu) * log_v_k_nu),-20.311924,5
0,5,(abs((1 / (log_v_k_nu * log_v_k_nu))) ^ (log_v_k_nu - log_v_k_nu)),-0.70030165,8
0,1,((1 / (1 / 2.3785329)) - (abs((1 / log_v_k_nu)) ^ log_v_k_nu)),-0.2674406,8
0,10,(((1 / log_v_k_nu) / (1 / 1.1762615)) * ((-0.36118898) - log_v_k_nu)),-3.4028235e+38,9
0,8,((log_v_k_nu - 3.0255213) * (abs(log_v_k_nu) ^ log_v_k_nu)),-33.286575,7
0,13,(1 / log_v_k_nu),-3.4028235e+38,2
0,7,((-0.93953156) / (-0.52255672)),-0.06317935,3
0,15,(log_v_k_nu / log_v_k_nu),-3.4028235e+38,3
0,3,((1 / 0.42734605) / 1.3012544),-0.06317932,4
0,14,(log_v_k_nu + 0.17625459),-0.6314542,3
0,18,(1 / (1 / (1 / log_v_k_nu))),-3.4028235e+38,4
0,16,(((log_v_k_nu * (-2.3824592)) * (1 / (-1.4352349))) / ((-0.25673795) * log_v_k_nu)),-3.4028235e+38,10
0,17,(1 / ((1 / (abs(log_v_k_nu) ^ 0.69697666)) * (log_v_k_nu * log_v_k_nu))),-3.4028235e+38,9
0,20,((((-1.253974) / log_v_k_nu) + (1 / log_v_k_nu)) + (1.4830087 + log_v_k_nu)),-3.4028235e+38,10
0,22,((1 / log_v_k_nu) - (1 / log_v_k_nu)),-3.4028235e+38,5
0,25,((1 / log_v_k_nu) + log_v_k_nu),-3.4028235e+38,4
0,24,((1 / log_v_k_nu) / (1 / 1.1314186)),-3.4028235e+38,5
0,26,((log_v_k_nu * 0.39457521) * (1 / log_v_k_nu)),-3.4028235e+38,6
0,6,((abs(log_v_k_nu) ^ 0.70972002) / (log_v_k_nu * log_v_k_nu)),-3.4028235e+38,7
0,9,((1.7904842 + (-0.030053828)) * (abs(1.0131433) ^ log_v_k_nu)),-0.06282341,7
0,30,(((1 / log_v_k_nu) * log_v_k_nu) * (abs(log_v_k_nu) ^ log_v_k_nu)),-3.4028235e+38,8
0,28,(1 / ((1 / (-3.0215936)) / (-0.59511644))),-0.0631793,5
0,32,((0.77453935 * 0.29961938) + (log_v_k_nu / log_v_k_nu)),-3.4028235e+38,7
0,33,((log_v_k_nu * (-0.85312861)) * (1 / log_v_k_nu)),-3.4028235e+38,6
0,31,(1 / (1 / (((-0.72056115) * 2.2941253) / (1 / (-1.0878021))))),-0.06317929,8
0,35,(log_v_k_nu + 0.17625457),-0.6314542,3
0,34,((1 / (1 / (-0.49228835))) * (abs(log_v_k_nu) ^ 0.81213665)),-6.4788055,7
0,19,(abs((1 / (abs(log_v_k_nu) ^ log_v_k_nu))) ^ (((-1.8406461) * 1.5676137) + log_v_k_nu)),-1.2525963,10
0,29,(((log_v_k_nu + (-0.79522353)) + (1 / log_v_k_nu)) + (0.76852435 / log_v_k_nu)),-3.4028235e+38,10
0,12,((0.65632033 / log_v_k_nu) / (1 / (-0.60189772))),-3.4028235e+38,6
0,36,((abs((log_v_k_nu - log_v_k_nu)) ^ (1 / (-0.74571538))) * (log_v_k_nu / (-0.67447138))),-3.4028235e+38,10
0,37,((-1.7639594) / (-0.98095524)),-0.06317926,3
0,42,((1 / log_v_k_nu) + log_v_k_nu),-3.4028235e+38,4
0,38,((abs(2.0143306) ^ (-0.16506943)) * log_v_k_nu),-0.6360172,5
0,43,(((1 / (-0.42215648)) / (-0.053218178)) * (1 / log_v_k_nu)),-3.4028235e+38,7
0,41,(abs((abs(log_v_k_nu) ^ 1.7260559)) ^ (1 / log_v_k_nu)),-0.56033695,6
0,46,(1 / log_v_k_nu),-3.4028235e+38,2
0,44,(1 / 0.55610746),-0.063179284,2
0,49,((1 / log_v_k_nu) / log_v_k_nu),-3.4028235e+38,4
0,50,(((1 / log_v_k_nu) - (abs(log_v_k_nu) ^ log_v_k_nu)) + (1 / (1 / log_v_k_nu))),-3.4028235e+38,10
0,51,(1 / ((1 / log_v_k_nu) / (1 / log_v_k_nu))),-3.4028235e+38,6
0,47,(1 / (abs(((0.48039585 - 0.88821638) + (1 / log_v_k_nu))) ^ (1 / 0.28158984))),-2.9635452e+24,10
0,52,(((1 / log_v_k_nu) - 0.039682865) / (log_v_k_nu - (-1.1079212))),-3.4028235e+38,8
0,54,((1 / log_v_k_nu) + log_v_k_nu),-3.4028235e+38,4
0,53,((log_v_k_nu - log_v_k_nu) - (-1.7981994)),-0.06317927,5
0,55,((1 / (log_v_k_nu + log_v_k_nu)) / ((1 / log_v_k_nu) / log_v_k_nu)),-3.4028235e+38,9
0,48,((abs((1 / log_v_k_nu)) ^ log_v_k_nu) - (0.22523801 + (-1.213502))),-0.33609092,8
0,40,((0.79125613 / (-1.0475618)) / (1 / (-2.6170518))),-0.09505647,6
0,23,(abs(((-0.79994458) / (-0.052661266))) ^ 0.21547765),-0.063180245,5
0,57,(((2.1296165 * log_v_k_nu) + log_v_k_nu) - (log_v_k_nu * log_v_k_nu)),-0.3465881,9
0,61,(1 / log_v_k_nu),-3.4028235e+38,2
0,59,(1 / 0.62508631),-0.1025499,2
0,56,(0.92862874 / 0.51642102),-0.06317933,3
0,63,(log_v_k_nu + log_v_k_nu),-4.4873505,3
0,62,(((1.7889881 / log_v_k_nu) + (-0.30546859)) * (log_v_k_nu * log_v_k_nu)),-3.4028235e+38,9
0,60,(1 / (((1 / log_v_k_nu) - 0.46674338) * (abs(log_v_k_nu) ^ log_v_k_nu))),-10191.232,9
0,21,((log_v_k_nu + (-102.07708)) * (-0.017863574)),-0.06392945,5
0,64,((0.27856228 - 0.26519424) / (log_v_k_nu + (-0.91474801))),-3.2540767,7
